Date,Change in private inventories,Clothing and footwear,Computers and peripheral equipment,Consumption expenditures,Durable goods,"Entertainment, literary, and artistic originals",Equipment,Exports,Farm,Federal,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Fixed investment,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross investment,Gross output of nonprofit institutions,Gross private domestic investment,Health care,Household consumption expenditures (for services),Housing and utilities,Imports,Industrial equipment,Information processing equipment,Intellectual property products,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,National defense,Net exports of goods and services,Nondefense,Nondurable goods,Nonfarm,Nonresidential,Other,Other durable goods,Other equipment,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Research and development,Residential,Services,Software,State and local,Structures,Transportation equipment,Transportation services
1986-04-01,15663.0,156979.0,34348.0,244358.66666666666,407291.0,21296.0,317524.0,315119.0,-3469.0,477801.0,52746.0,188133.0,839574.0,314119.0,185258.0,101937.0,89532.0,589236.6666666666,967519.0,4545340.0,78147.66666666667,225905.0,855237.0,325843.0,1623968.0,533161.0,443990.0,74397.0,110979.0,112988.0,173159.0,180300.0,350780.0,-128872.0,127021.0,767452.0,19132.0,605016.0,76631.0,45428.0,61235.0,206821.0,218260.0,2851456.0,79265.0,79625.0,66204.0,234559.0,614284.3333333334,25488.0,489718.0,174504.0,70913.0,94047.0
1986-07-01,-7019.0,158876.0,32340.0,249307.66666666666,445707.0,21783.0,318616.0,320471.0,-3127.0,495057.0,53250.0,185616.0,842851.0,316276.0,187811.0,105248.0,84804.0,607108.3333333334,993597.0,4607669.0,81891.33333333333,228648.0,835832.0,332633.0,1647202.0,542013.0,459432.0,76304.0,110465.0,114328.0,175398.0,208066.0,364250.0,-138961.0,130807.0,771042.0,-3892.0,601964.0,78125.0,47454.0,59625.0,211086.0,223047.0,2917201.0,80646.0,84938.0,66724.0,240887.0,625259.6666666666,25821.0,498540.0,169021.0,72222.0,95436.0
1986-10-01,-12759.0,159511.0,33290.0,251050.33333333334,441133.0,22023.0,323862.0,334999.0,-1795.0,489807.0,53661.0,187962.0,854822.0,320747.0,192323.0,106508.0,83822.0,615404.6666666666,996385.0,4657627.0,81078.0,232979.0,842063.0,341573.0,1679006.0,549802.0,468628.0,76301.0,114904.0,115780.0,179317.0,192160.0,355289.0,-133629.0,134518.0,779007.0,-10964.0,610553.0,81614.0,52704.0,61264.0,214926.0,227034.0,2952807.0,83135.0,89761.0,67364.0,244268.0,636740.6666666666,26393.0,506577.0,170911.0,71392.0,97178.0
1987-01-01,27973.0,164183.0,34971.0,253675.66666666666,418497.0,21859.0,312608.0,336451.0,-7655.0,492136.0,54322.0,189308.0,843222.0,321893.0,198093.0,107870.0,91653.0,616133.0,1008681.0,4722156.0,82551.33333333333,237837.0,871196.0,350593.0,1713312.0,555620.0,477685.0,75889.0,110317.0,117022.0,183515.0,169526.0,361483.0,-141234.0,130653.0,797382.0,35628.0,596551.0,75346.0,51329.0,60833.0,219653.0,235619.0,2983513.0,84578.0,89772.0,67856.0,246672.0,649750.0,27307.0,516544.0,166921.0,65569.0,99501.0
1987-04-01,16524.0,166687.0,35082.0,257254.33333333334,439101.0,21770.0,320184.0,355360.0,-10708.0,501195.0,54746.0,189005.0,858064.0,323996.0,202182.0,108892.0,96229.0,639749.3333333334,1025219.0,4806160.0,84485.0,243621.0,874588.0,360978.0,1747202.0,566766.0,502337.0,75644.0,110547.0,118611.0,188874.0,186316.0,370996.0,-146977.0,130199.0,812281.0,27232.0,608371.0,75465.0,52206.0,62778.0,225369.0,240342.0,3053330.0,86126.0,91688.0,68437.0,249693.0,663926.3333333334,28403.0,524024.0,169576.0,71215.0,101804.0
1987-07-01,1017.0,169457.0,36333.0,259283.33333333334,460541.0,21804.0,327084.0,371854.0,-3971.0,504113.0,56418.0,189238.0,875449.0,325238.0,205119.0,110669.0,97925.0,658691.3333333334,1036195.0,4884555.0,86115.0,250408.0,876466.0,371927.0,1779742.0,576545.0,517318.0,77336.0,114029.0,120811.0,193990.0,204255.0,377779.0,-145464.0,126334.0,820656.0,4988.0,625480.0,77696.0,52611.0,65753.0,228036.0,244505.0,3117358.0,87960.0,93007.0,69428.0,249969.0,676818.3333333334,29579.0,532082.0,177585.0,69966.0,104448.0
1987-10-01,63082.0,170582.0,36662.0,265643.6666666667,449949.0,22085.0,323803.0,392107.0,-3338.0,513695.0,57305.0,190569.0,883376.0,326124.0,212123.0,110714.0,99667.0,667585.0,1056024.0,5007994.0,86364.0,255587.0,946459.0,380547.0,1816881.0,587306.0,537511.0,77976.0,113876.0,124020.0,198282.0,192628.0,379281.0,-145405.0,134415.0,826781.0,66420.0,630552.0,77214.0,53865.0,66440.0,230409.0,249256.0,3150916.0,90443.0,92742.0,71245.0,252825.0,692593.0,30690.0,542329.0,182728.0,65511.0,106637.0
1988-01-01,16956.0,172747.0,36618.0,267789.6666666667,470439.0,22889.0,335612.0,418727.0,-4448.0,505781.0,60342.0,195645.0,891613.0,332985.0,214895.0,112287.0,98420.0,687184.6666666666,1056893.0,5073372.0,84508.33333333333,263994.0,908569.0,392680.0,1862728.0,599844.0,542714.0,79058.0,116924.0,127272.0,203652.0,205898.0,378436.0,-123987.0,127345.0,838387.0,21404.0,641498.0,80306.0,55984.0,67779.0,234236.0,256475.0,3231896.0,93811.0,96271.0,72881.0,250115.0,710594.3333333334,31501.0,551112.0,178614.0,71850.0,109379.0
1988-04-01,19648.0,175026.0,37729.0,270742.6666666667,473223.0,22461.0,344833.0,439471.0,-12216.0,506939.0,62381.0,199136.0,914877.0,339884.0,222439.0,114541.0,99618.0,700313.3333333334,1070421.0,5190036.0,86064.66666666667,271623.0,934525.0,404419.0,1902573.0,607057.0,546098.0,83444.0,120918.0,130383.0,209243.0,202318.0,379824.0,-106627.0,127115.0,853540.0,31864.0,659366.0,83189.0,57093.0,68032.0,239012.0,259285.0,3291716.0,97619.0,99270.0,75364.0,255510.0,725448.6666666666,32557.0,563482.0,184151.0,72439.0,112617.0
1988-07-01,18181.0,179295.0,38578.0,273364.0,470389.0,22396.0,349142.0,453586.0,-11235.0,507399.0,64501.0,207163.0,923828.0,347087.0,230328.0,115241.0,100873.0,710324.3333333334,1078190.0,5282835.0,86033.33333333333,280288.0,942009.0,416735.0,1956231.0,620142.0,552849.0,86210.0,121949.0,133738.0,215787.0,196832.0,379017.0,-99263.0,128382.0,870778.0,29416.0,666332.0,83370.0,58119.0,69476.0,243523.0,265019.0,3361899.0,100941.0,100197.0,77459.0,257495.0,745787.0,33883.0,570792.0,183452.0,71507.0,115903.0
1988-10-01,19144.0,185788.0,38897.0,282043.3333333333,486162.0,24224.0,357678.0,466619.0,-19609.0,525639.0,65951.0,209777.0,943605.0,351270.0,235726.0,118550.0,100491.0,730829.6666666666,1109916.0,5399509.0,87928.66666666667,286172.0,962748.0,426373.0,1996105.0,630707.0,574314.0,88016.0,123232.0,139304.0,220222.0,203805.0,391126.0,-107694.0,134513.0,886321.0,38753.0,681924.0,84335.0,60038.0,70783.0,248771.0,270259.0,3434539.0,104563.0,103769.0,79697.0,261681.0,760994.6666666666,35383.0,584277.0,184943.0,75647.0,118700.0
1989-01-01,48137.0,186202.0,40999.0,284250.6666666667,486451.0,24499.0,363359.0,485189.0,7187.0,519856.0,65672.0,218097.0,957350.0,357772.0,237496.0,120106.0,103502.0,743815.6666666666,1116559.0,5511253.0,87935.33333333333,291498.0,1005487.0,437111.0,2035524.0,639751.0,586154.0,91709.0,126430.0,143602.0,225826.0,206096.0,382083.0,-100965.0,137773.0,902525.0,40950.0,696466.0,85431.0,59479.0,76284.0,255049.0,274184.0,3490172.0,107777.0,100770.0,81783.0,260884.0,776689.3333333334,37319.0,596703.0,189505.0,68936.0,121107.0
1989-04-01,36257.0,189582.0,43749.0,292857.6666666667,493344.0,25060.0,371633.0,507229.0,3089.0,534328.0,67463.0,222837.0,964790.0,361995.0,239795.0,121273.0,116218.0,763798.6666666666,1145809.0,5612463.0,89078.66666666667,297716.0,1001047.0,444815.0,2065211.0,646722.0,595389.0,92828.0,131030.0,147800.0,230253.0,207677.0,391481.0,-88160.0,142847.0,927749.0,33168.0,708998.0,87281.0,60753.0,78879.0,259953.0,279489.0,3553767.0,109734.0,103641.0,83210.0,255792.0,788329.6666666666,39530.0,611481.0,189565.0,68896.0,121817.0
1989-07-01,9826.0,191482.0,44275.0,296512.6666666667,505638.0,25764.0,381049.0,509352.0,-5652.0,541409.0,69020.0,223405.0,986635.0,367827.0,244802.0,121791.0,110673.0,766137.3333333334,1164580.0,5695365.0,91681.0,304241.0,996460.0,454493.0,2098454.0,657841.0,584427.0,95236.0,133143.0,152349.0,235221.0,216833.0,397241.0,-75075.0,144168.0,936288.0,15478.0,731137.0,88868.0,61784.0,83233.0,266305.0,283891.0,3609399.0,112027.0,105229.0,84733.0,255498.0,801589.0,41852.0,623172.0,197739.0,69438.0,121993.0
1989-10-01,16553.0,194321.0,43347.0,301617.6666666667,491885.0,26316.0,372601.0,515387.0,-4679.0,540824.0,69993.0,224936.0,979257.0,373958.0,248292.0,122382.0,111361.0,770710.0,1180500.0,5747237.0,91882.33333333333,311498.0,995809.0,468414.0,2140476.0,676358.0,598152.0,93530.0,132267.0,156716.0,241505.0,200478.0,394108.0,-82765.0,146716.0,951338.0,21232.0,727373.0,88920.0,63043.0,82403.0,271698.0,286882.0,3653692.0,113123.0,105982.0,86721.0,251884.0,818367.0,43679.0,639677.0,198056.0,64401.0,122471.0
1990-01-01,13954.0,195670.0,40949.0,308536.0,515394.0,26780.0,376407.0,538232.0,1832.0,553681.0,71425.0,227283.0,996884.0,382993.0,257000.0,124564.0,116416.0,798723.6666666666,1212450.0,5872701.0,95614.0,319785.0,1010838.0,483085.0,2176957.0,675224.0,626767.0,94326.0,132111.0,160336.0,248360.0,218403.0,401891.0,-88536.0,151790.0,974173.0,12122.0,740880.0,91162.0,65723.0,81255.0,279094.0,292494.0,3737948.0,117215.0,106704.0,88920.0,256004.0,835592.3333333334,44636.0,658769.0,204137.0,68716.0,124656.0
1990-04-01,33700.0,195682.0,38612.0,314134.6666666667,498407.0,27238.0,365729.0,545925.0,-1555.0,563935.0,74682.0,229130.0,981020.0,390002.0,262063.0,121244.0,113800.0,791898.6666666666,1230721.0,5960028.0,96105.33333333333,330110.0,1014720.0,499377.0,2229479.0,692414.0,614759.0,90977.0,129184.0,163822.0,255429.0,206217.0,405694.0,-68833.0,158241.0,980853.0,35255.0,734124.0,90572.0,65197.0,79716.0,281369.0,298871.0,3783421.0,120885.0,105749.0,91028.0,246896.0,856136.0,45556.0,666786.0,204572.0,65853.0,126739.0
1990-07-01,21866.0,195928.0,36552.0,317003.3333333333,493570.0,27856.0,373622.0,555149.0,4005.0,562235.0,78124.0,231820.0,978919.0,395755.0,266675.0,119810.0,125453.0,803098.6666666666,1242584.0,6015116.0,97191.66666666667,340919.0,1000785.0,515239.0,2271899.0,706359.0,630102.0,92417.0,127621.0,165274.0,262795.0,202933.0,402230.0,-74953.0,160005.0,1003106.0,17861.0,744412.0,91069.0,65604.0,80373.0,285970.0,301482.0,3846700.0,123463.0,105223.0,92676.0,234507.0,874218.3333333334,44742.0,680349.0,205516.0,73212.0,126862.0
1990-10-01,-11335.0,193698.0,38458.0,324574.0,480947.0,28300.0,371807.0,568186.0,5237.0,569655.0,79210.0,234796.0,958787.0,395953.0,265201.0,118143.0,141128.0,809794.6666666666,1268467.0,6004733.0,98248.66666666667,346932.0,947453.0,527102.0,2288997.0,712162.0,647282.0,90852.0,129348.0,168270.0,267722.0,192921.0,410213.0,-79096.0,159442.0,1018756.0,-16572.0,737519.0,90889.0,65326.0,79551.0,287976.0,296998.0,3867909.0,125506.0,104557.0,93276.0,221268.0,884664.3333333334,46695.0,698812.0,197443.0,72056.0,127232.0
1991-01-01,-15520.0,196226.0,36366.0,331023.3333333333,471691.0,28673.0,361307.0,573177.0,50.0,581371.0,78596.0,241878.0,940088.0,400564.0,266442.0,118396.0,124729.0,801154.6666666666,1284187.0,6035178.0,97039.0,350875.0,924569.0,536323.0,2309125.0,719675.0,620317.0,90593.0,125627.0,173592.0,272279.0,181698.0,417916.0,-47140.0,163455.0,1014150.0,-15570.0,729800.0,89260.0,65438.0,72098.0,292631.0,297066.0,3873562.0,124855.0,106159.0,96818.0,210289.0,887864.0,48101.0,702816.0,194901.0,72990.0,122886.0
1991-04-01,-18033.0,200294.0,36522.0,333522.0,475248.0,29112.0,358160.0,590733.0,-697.0,586644.0,79486.0,247186.0,944575.0,406296.0,274091.0,119879.0,119583.0,805044.3333333334,1296577.0,6126862.0,98670.0,358814.0,926541.0,548092.0,2350432.0,733638.0,613921.0,88940.0,127774.0,178740.0,279328.0,181444.0,418707.0,-23188.0,167937.0,1021765.0,-17336.0,726787.0,91252.0,65874.0,71134.0,295593.0,298662.0,3926932.0,125996.0,108052.0,101010.0,217788.0,905484.0,48618.0,709933.0,189888.0,70311.0,122767.0
1991-07-01,843.0,201334.0,37561.0,336742.0,484336.0,29690.0,362570.0,600595.0,-10862.0,586324.0,80613.0,253824.0,946633.0,405069.0,275801.0,118946.0,119775.0,813598.0,1306265.0,6205937.0,98679.33333333333,366301.0,947476.0,561328.0,2383928.0,739972.0,621669.0,89237.0,130475.0,180096.0,285688.0,191685.0,416103.0,-21074.0,170221.0,1024392.0,11705.0,720150.0,92913.0,64529.0,69994.0,298214.0,301421.0,3973269.0,127707.0,109176.0,101716.0,226483.0,918246.3333333334,48690.0,719941.0,177485.0,72864.0,123875.0
1991-10-01,31133.0,198538.0,40367.0,338521.6666666667,477456.0,30114.0,361361.0,615217.0,6409.0,577406.0,81813.0,257443.0,947655.0,399884.0,277246.0,117918.0,120428.0,817922.6666666666,1308774.0,6264540.0,97736.33333333333,375576.0,978788.0,577296.0,2420065.0,747706.0,638270.0,88484.0,132939.0,184088.0,293764.0,188166.0,403436.0,-23053.0,173970.0,1020699.0,24724.0,717600.0,92572.0,63898.0,69978.0,301849.0,305037.0,4000032.0,130170.0,107474.0,104553.0,230055.0,933250.3333333334,49422.0,731368.0,172151.0,69960.0,125166.0
1992-01-01,246.0,205754.0,40147.0,342303.6666666667,496180.0,30475.0,360058.0,625287.0,8021.0,580332.0,84515.0,269900.0,956571.0,402725.0,285075.0,121980.0,120106.0,835666.6666666666,1326421.0,6363102.0,99836.66666666667,384205.0,956817.0,593101.0,2482037.0,754676.0,645823.0,88758.0,134509.0,184220.0,299690.0,198408.0,402466.0,-20536.0,177866.0,1037668.0,-7775.0,714208.0,94362.0,66333.0,69985.0,309082.0,314720.0,4100401.0,135072.0,109459.0,104451.0,242362.0,954836.6666666666,49294.0,746089.0,169931.0,66806.0,129493.0
1992-04-01,23209.0,208874.0,44507.0,345894.3333333333,500989.0,31013.0,379543.0,626163.0,9423.0,580904.0,87078.0,273458.0,989875.0,402249.0,280623.0,122968.0,124100.0,844959.3333333334,1334807.0,6470763.0,99041.33333333333,392791.0,1013084.0,607777.0,2520375.0,766639.0,658951.0,91021.0,140378.0,186534.0,305713.0,202283.0,401666.0,-32788.0,179237.0,1047218.0,13786.0,736717.0,95870.0,66840.0,70002.0,311994.0,322521.0,4155660.0,138345.0,108897.0,105395.0,253159.0,968632.0,50125.0,753904.0,170640.0,78142.0,131013.0
1992-07-01,20512.0,213453.0,45933.0,353287.0,512092.0,31326.0,387626.0,639365.0,5131.0,594200.0,89539.0,277577.0,1003650.0,404850.0,284252.0,125127.0,126849.0,862518.3333333334,1353997.0,6566641.0,98045.0,401576.0,1024162.0,620468.0,2564290.0,774463.0,677853.0,94282.0,147275.0,187864.0,312037.0,206549.0,412354.0,-38488.0,181846.0,1061049.0,15381.0,748536.0,101342.0,69070.0,73310.0,315898.0,331117.0,4226971.0,141051.0,111345.0,105175.0,255113.0,985544.3333333334,51363.0,759796.0,173047.0,72759.0,135362.0
1992-10-01,21344.0,216852.0,45465.0,356358.6666666667,523064.0,31973.0,399564.0,641396.0,2473.0,598377.0,90605.0,287043.0,1036618.0,408032.0,295299.0,127077.0,128976.0,874858.6666666666,1362775.0,6680803.0,97899.66666666667,406989.0,1057962.0,629795.0,2618725.0,788670.0,688536.0,97783.0,146106.0,192052.0,316384.0,211954.0,409372.0,-47140.0,189004.0,1074810.0,18871.0,768287.0,100641.0,69756.0,74524.0,320949.0,334564.0,4307205.0,144733.0,114278.0,106644.0,268331.0,1004187.0,53435.0,764399.0,176671.0,81152.0,138621.0
1993-01-01,35940.0,215434.0,47722.0,354443.3333333333,527852.0,32627.0,406612.0,643606.0,-5610.0,580289.0,88831.0,299523.0,1047889.0,408289.0,293385.0,128331.0,128645.0,881070.6666666666,1351818.0,6729459.0,96162.66666666667,411452.0,1083829.0,638784.0,2653703.0,797979.0,699310.0,98895.0,148843.0,194289.0,322621.0,210885.0,393179.0,-55704.0,187111.0,1079129.0,41550.0,776488.0,101121.0,70060.0,77981.0,326761.0,334854.0,4349515.0,147896.0,118577.0,106254.0,271401.0,1016406.3333333334,55408.0,771529.0,175587.0,80893.0,141281.0
1993-04-01,24104.0,217918.0,46737.0,355291.0,547842.0,33152.0,421532.0,653094.0,-4865.0,576737.0,89206.0,310481.0,1070375.0,411418.0,297584.0,130821.0,126443.0,897075.3333333334,1359066.0,6808939.0,97731.33333333333,416024.0,1094479.0,644976.0,2695206.0,806843.0,716281.0,99970.0,149674.0,196707.0,326817.0,223647.0,389160.0,-63187.0,187576.0,1086326.0,28969.0,792371.0,102937.0,71154.0,79413.0,330548.0,340038.0,4418581.0,151515.0,122220.0,106837.0,278005.0,1032243.3333333334,56718.0,782330.0,174132.0,92475.0,143769.0
1993-07-01,6598.0,220185.0,49235.0,358912.6666666667,556638.0,33631.0,424980.0,650897.0,-12510.0,578741.0,90482.0,319875.0,1089254.0,414434.0,301511.0,132566.0,125056.0,901276.6666666666,1367411.0,6882098.0,96891.0,421985.0,1095852.0,652806.0,2747541.0,822359.0,719251.0,101685.0,157050.0,197364.0,331503.0,225961.0,389600.0,-68354.0,189141.0,1092528.0,19108.0,798315.0,107815.0,73353.0,80332.0,332853.0,347859.0,4487189.0,156124.0,124758.0,105771.0,290939.0,1051169.0,57962.0,788670.0,175971.0,85914.0,147007.0
1993-10-01,16612.0,222675.0,48046.0,362072.6666666667,573796.0,34180.0,447438.0,671600.0,-1719.0,584909.0,91741.0,326119.0,1136530.0,419748.0,301143.0,133749.0,127385.0,924352.0,1381394.0,7013738.0,98392.0,425525.0,1153142.0,658668.0,2781838.0,832576.0,745049.0,108376.0,157746.0,199290.0,333784.0,238369.0,394644.0,-73449.0,190265.0,1105275.0,18331.0,829642.0,109700.0,73340.0,82895.0,335467.0,354486.0,4552651.0,157966.0,128339.0,106437.0,306889.0,1065414.6666666667,58673.0,796484.0,182914.0,98420.0,150880.0
1994-01-01,45362.0,224881.0,50057.0,363219.3333333333,588824.0,34924.0,461783.0,681232.0,16562.0,567047.0,93786.0,327812.0,1156312.0,423942.0,301817.0,135197.0,127371.0,939005.3333333334,1373350.0,7115652.0,94564.0,429999.0,1201675.0,667115.0,2821768.0,847155.0,761827.0,109448.0,161977.0,200418.0,336213.0,247101.0,376415.0,-80595.0,190631.0,1116845.0,28800.0,840715.0,111921.0,74738.0,85121.0,340650.0,362386.0,4621223.0,160562.0,131789.0,106205.0,315598.0,1082422.0,59289.0,806303.0,178514.0,105236.0,154922.0
1994-04-01,81411.0,225451.0,51417.0,366366.3333333333,598721.0,35614.0,465422.0,706988.0,17138.0,569374.0,96341.0,327665.0,1183538.0,430151.0,307552.0,139262.0,124823.0,964696.3333333334,1389392.0,7246931.0,96764.0,436114.0,1264948.0,675466.0,2860007.0,860520.0,797560.0,110994.0,164715.0,203094.0,339772.0,245670.0,379934.0,-90572.0,189440.0,1128094.0,64273.0,855609.0,113298.0,75349.0,87333.0,347670.0,366437.0,4683163.0,163112.0,138439.0,107513.0,327929.0,1097873.6666666667,59966.0,820018.0,187092.0,102381.0,159255.0
1994-07-01,53223.0,227680.0,52338.0,373789.3333333333,609310.0,36435.0,476463.0,736883.0,10758.0,586518.0,99458.0,325850.0,1198526.0,435241.0,310837.0,142481.0,132234.0,996117.3333333334,1423432.0,7331075.0,100688.33333333333,443951.0,1251749.0,684684.0,2894411.0,868106.0,833751.0,114864.0,167593.0,207550.0,344493.0,247733.0,394277.0,-96868.0,192241.0,1149581.0,42465.0,872098.0,115255.0,77091.0,88881.0,354426.0,375360.0,4752761.0,166418.0,142006.0,110277.0,326427.0,1111681.0,60838.0,836915.0,188085.0,105124.0,163155.0
1994-10-01,75142.0,231726.0,55728.0,374093.0,631830.0,37442.0,501851.0,758646.0,3675.0,575796.0,101462.0,330320.0,1232424.0,439104.0,312987.0,145104.0,132495.0,1022496.3333333334,1422923.0,7455288.0,100214.33333333333,450240.0,1307566.0,694578.0,2930410.0,877590.0,860559.0,119172.0,173554.0,211758.0,348778.0,258869.0,377830.0,-101913.0,197966.0,1163010.0,71467.0,906989.0,117825.0,78731.0,90936.0,359685.0,379840.0,4826713.0,168547.0,149126.0,112833.0,325435.0,1126143.0,61483.0,847127.0,193380.0,118189.0,166547.0
1995-01-01,61179.0,228498.0,59089.0,376876.0,621252.0,38562.0,525294.0,781570.0,-5808.0,579066.0,100453.0,336355.0,1266407.0,440815.0,312187.0,144180.0,134528.0,1035045.3333333334,1437596.0,7522289.0,102323.0,451493.0,1327586.0,707806.0,2973876.0,889706.0,886899.0,125275.0,181281.0,218158.0,351040.0,250111.0,380103.0,-105329.0,198963.0,1166854.0,66987.0,944620.0,122192.0,78114.0,94106.0,363014.0,385044.0,4862436.0,173685.0,148846.0,116922.0,321787.0,1141922.6666666667,62673.0,858530.0,201169.0,124631.0,169094.0
1995-04-01,33759.0,229680.0,65840.0,380832.3333333333,626914.0,39821.0,525398.0,798851.0,-13627.0,581010.0,101738.0,344616.0,1270229.0,442461.0,315633.0,145002.0,135756.0,1050445.3333333333,1452892.0,7580997.0,103465.0,455900.0,1303988.0,715579.0,3027973.0,907767.0,908343.0,129098.0,189140.0,224004.0,354163.0,251639.0,381884.0,-109492.0,199125.0,1176984.0,47386.0,956779.0,123300.0,79013.0,94255.0,369087.0,390794.0,4933609.0,179595.0,151260.0,119734.0,313451.0,1163155.6666666667,64449.0,871882.0,207376.0,112905.0,173989.0
1995-07-01,11326.0,233430.0,67047.0,382847.3333333333,642543.0,40951.0,524840.0,831399.0,-20338.0,579337.0,102728.0,350688.0,1291922.0,443819.0,317901.0,148106.0,132615.0,1063901.3333333333,1455659.0,7683125.0,102372.66666666667,460201.0,1303248.0,723568.0,3069699.0,924107.0,905843.0,130965.0,187941.0,230385.0,357472.0,257580.0,378242.0,-74444.0,201095.0,1183691.0,31664.0,965530.0,120894.0,80018.0,94341.0,373827.0,390974.0,4998662.0,183294.0,156839.0,122990.0,326393.0,1181399.6666666667,66445.0,876322.0,210305.0,111593.0,179166.0
1995-10-01,18431.0,233374.0,72464.0,381768.3333333333,652242.0,41402.0,536979.0,839421.0,-4413.0,567315.0,104391.0,356339.0,1316705.0,447897.0,318825.0,149680.0,130719.0,1071171.6666666667,1451575.0,7772586.0,102090.33333333333,466583.0,1335135.0,732589.0,3107371.0,933142.0,909201.0,130501.0,195109.0,234849.0,362191.0,263505.0,368407.0,-69780.0,198908.0,1191651.0,22844.0,982059.0,122645.0,81114.0,96186.0,379662.0,395494.0,5055655.0,187793.0,157944.0,125105.0,334645.0,1196920.6666666667,68342.0,884260.0,210232.0,115182.0,183189.0
1996-01-01,6881.0,234991.0,72466.0,384826.3333333333,659825.0,42963.0,546017.0,847940.0,1097.0,579828.0,108067.0,364393.0,1348472.0,453374.0,320303.0,148780.0,139095.0,1090890.0,1471295.0,7868468.0,105605.33333333333,471402.0,1355353.0,736339.0,3151550.0,950210.0,936735.0,134309.0,200461.0,243422.0,363335.0,269096.0,378552.0,-88795.0,201276.0,1211173.0,5784.0,1003747.0,127996.0,82284.0,97747.0,383712.0,405218.0,5130615.0,189806.0,159665.0,129987.0,344725.0,1214206.6666666667,70472.0,891466.0,214308.0,113499.0,185280.0
1996-04-01,30521.0,239775.0,71489.0,389969.6666666667,676332.0,44160.0,556858.0,859042.0,11901.0,582142.0,110606.0,369157.0,1387867.0,460108.0,324800.0,153860.0,147835.0,1111819.0,1487662.0,8032840.0,105917.33333333333,480545.0,1418388.0,748011.0,3194020.0,959068.0,952751.0,137111.0,202191.0,249817.0,369939.0,273423.0,380806.0,-93709.0,201336.0,1239541.0,18620.0,1026468.0,130701.0,84360.0,99313.0,391823.0,409429.0,5220499.0,193615.0,164689.0,132866.0,361399.0,1232278.3333333333,72791.0,905521.0,219793.0,118244.0,189940.0
1996-07-01,51070.0,240423.0,73526.0,391904.3333333333,679382.0,45108.0,577000.0,859577.0,17068.0,577756.0,111862.0,373509.0,1423280.0,464283.0,327648.0,154385.0,143460.0,1122254.6666666667,1496733.0,8131408.0,107007.0,486047.0,1474350.0,754784.0,3236757.0,963165.0,973757.0,136303.0,207720.0,256663.0,374185.0,273767.0,376132.0,-114180.0,201624.0,1246505.0,34002.0,1058965.0,134193.0,84900.0,102625.0,398338.0,424725.0,5274505.0,198350.0,166329.0,136145.0,364315.0,1247025.0,75410.0,918978.0,225302.0,130353.0,194576.0
1996-10-01,34725.0,242978.0,73691.0,397151.3333333333,689641.0,44870.0,581359.0,903798.0,4556.0,576913.0,109642.0,381272.0,1445403.0,469750.0,333479.0,157115.0,148590.0,1146907.3333333333,1515702.0,8259771.0,108082.66666666667,494547.0,1480128.0,769130.0,3285195.0,977316.0,992620.0,138358.0,208299.0,263310.0,384905.0,277653.0,373556.0,-88822.0,203356.0,1268285.0,30169.0,1083597.0,134608.0,85838.0,104193.0,406967.0,422489.0,5352763.0,200561.0,169035.0,139022.0,361806.0,1269486.6666666667,79418.0,938789.0,238928.0,130509.0,200950.0
1997-01-01,49745.0,243688.0,76542.0,398890.0,705591.0,45063.0,587506.0,918374.0,-591.0,570705.0,104486.0,392372.0,1472659.0,473505.0,338965.0,157854.0,152162.0,1172310.0,1515985.0,8362655.0,106438.0,493947.0,1522404.0,776345.0,3342011.0,988129.0,1027213.0,137860.0,211934.0,277134.0,389461.0,291015.0,362792.0,-108839.0,207913.0,1281017.0,50336.0,1107299.0,135392.0,86149.0,106913.0,411662.0,436035.0,5433105.0,204157.0,170572.0,144713.0,365359.0,1287254.0,87358.0,945281.0,242660.0,130798.0,206008.0
1997-04-01,88374.0,244404.0,80365.0,406190.0,696587.0,45798.0,602318.0,954450.0,760.0,587181.0,103517.0,402325.0,1501843.0,471790.0,340957.0,158893.0,144326.0,1182413.6666666667,1542541.0,8518825.0,107991.0,497673.0,1590218.0,785383.0,3393443.0,1001145.0,1039651.0,140475.0,218676.0,284625.0,394156.0,279481.0,375804.0,-85201.0,211377.0,1277720.0,87614.0,1129567.0,138311.0,85797.0,108815.0,417201.0,446151.0,5471267.0,207327.0,172416.0,147278.0,372277.0,1306042.6666666667,91549.0,955361.0,242624.0,134351.0,210154.0
1997-07-01,67935.0,249883.0,84922.0,407920.3333333333,722779.0,46221.0,630464.0,974057.0,8300.0,586047.0,105167.0,416339.0,1557316.0,476392.0,346583.0,161714.0,146479.0,1212009.3333333333,1555224.0,8662823.0,110488.0,505173.0,1625251.0,796490.0,3453887.0,1014417.0,1070888.0,141405.0,230481.0,292246.0,400006.0,296882.0,372335.0,-96831.0,213712.0,1297345.0,59635.0,1178364.0,145559.0,87885.0,115510.0,424590.0,456540.0,5579179.0,209505.0,176298.0,150198.0,378952.0,1329365.3333333333,95827.0,969177.0,255654.0,143068.0,214014.0
