Date,Accommodations (104),Air transportation (64),Alcoholic beverages purchased for off-premises consumption (5),"Audio-video, photographic, and information processing equipment services (parts of 77 and 93)",Children's and infants' clothing (12),Clothing and footwear,Commercial and vocational schools (99),Communication,Dental services (45),Durable goods,Education services,Educational books (96),Electricity (27),Electricity and gas,Final consumption expenditures of nonprofit institutions serving households (NPISHs),"Financial service charges, fees, and commissions (108)",Financial services,Financial services and insurance,Financial services furnished without payment (107),Food and beverages purchased for off-premises consumption,Food and nonalcoholic beverages purchased for off-premises consumption (4),Food furnished to employees (including military) (103),Food produced and consumed on farms (6),Food services,Food services and accommodations,Foreign travel by U.S. residents (129),Fuel oil and other fuels (29),Furnishings and durable household equipment,Furniture and furnishings (parts of 31 and 32),Gambling (91),Garments,Gasoline and other energy goods,"Glassware, tableware, and household utensils (34)",Goods,Gross output of nonprofit institutions (133),Ground transportation (63),Group housing (23),Health care,Higher education (97),Hospital and nursing home services,Hospitals (51),Household appliances (part of 33),Household consumption expenditures (for services),"Household maintenance (parts of 31, 33, and 36)",Household supplies (parts of 32 and 36),Household utilities,Housing,Housing and utilities,Imputed rental of owner-occupied nonfarm housing (21),Insurance,Internet access (72),Jewelry and watches (part of 119),Less: Expenditures in the United States by nonresidents (130),Less: Receipts from sales of goods and services by nonprofit institutions (134),Life insurance (110),Luggage and similar personal items (part of 119),"Magazines, newspapers, and stationery (part of 90)","Membership clubs, sports centers, parks, theaters, and museums (82)",Men's and boys' clothing (11),"Motor vehicle fuels, lubricants, and fluids (59)",Motor vehicle maintenance and repair (60),Motor vehicle parts and accessories (58),Motor vehicle services,Motor vehicles and parts,Musical instruments (part of 80),Natural gas (28),Net health insurance (112),Net household insurance (111),Net motor vehicle and other transportation insurance (116),Net purchases of used motor vehicles (56),New motor vehicles (55),Nondurable goods,"Nursery, elementary, and secondary schools (98)",Nursing homes (52),Other clothing materials and footwear (13 and 17),Other durable goods,Other motor vehicle services (61),Other nondurable goods,"Other recreational services (81, 94, and part of 92)",Other services,Outpatient services,Paramedical services (46),Personal care and clothing services (14 and parts of 17 and 118),Personal care products (part of 118),Personal consumption expenditures,Pharmaceutical and other medical products (40 and 41),Physician services (44),Postal and delivery services (68),Professional and other services (121),Public transportation,Purchased meals and beverages (102),Recreation services,Recreational books (part of 90),Recreational goods and vehicles,"Recreational items (parts of 80, 92, and 93)",Rental of tenant-occupied nonfarm housing (20),Rental value of farm dwellings (22),Services,Social services and religious activities (120),"Sporting equipment, supplies, guns, and ammunition (part of 80)",Sports and recreational vehicles (79),Telecommunication services (71),Telephone and related communication equipment,Therapeutic appliances and equipment (42),Tobacco (127),Tools and equipment for house and garden (35),Transportation services,"Video, audio, photographic, and information processing equipment and media (75, 76, and part of 93)",Water supply and sanitation (25),Water transportation (65),Women's and girls' clothing (10)
2017-07-01,102.252,104.552,100.564,98.364,100.241,100.082,101.519,101.007,99.54,100.638,100.12,98.926,98.321,99.539,98.455,99.222,99.649,100.311,100.072,100.343,100.306,100.741,98.651,99.566,100.005,104.482,102.634,100.723,100.831,101.182,99.937,100.324,100.299,100.347,99.965,102.536,100.398,100.361,99.942,100.445,100.481,100.504,100.186,99.542,100.742,99.824,100.003,99.978,100.107,101.413,100.085,100.775,101.724,100.508,103.63,100.675,100.443,99.325,100.322,100.162,99.346,99.98,99.51,100.748,101.038,104.033,100.88,100.456,100.36,102.375,100.01,100.197,99.263,100.249,100.58,101.143,99.782,100.055,100.149,100.229,100.263,100.124,99.975,100.894,100.186,99.323,100.523,99.764,98.479,103.87,99.527,99.652,100.616,100.15,101.071,99.662,99.995,100.11,99.69,98.429,101.004,101.552,102.362,101.479,99.308,100.955,101.065,100.331,100.471,106.296,99.662
2017-10-01,101.181,101.123,102.168,98.521,100.781,101.492,101.465,101.803,101.398,104.372,100.05,97.518,105.72,105.948,99.33,98.431,98.907,100.718,99.379,101.673,101.59,101.0,97.944,100.771,100.837,103.097,103.136,104.841,105.411,99.66,101.356,99.974,105.1,102.458,100.355,103.153,101.415,100.852,99.627,100.845,100.788,103.136,100.801,100.741,102.496,104.23,100.158,100.722,100.248,103.793,99.482,101.001,101.413,100.722,103.323,100.826,103.977,98.853,101.398,99.749,103.612,103.05,102.775,105.102,103.058,106.787,106.085,99.764,98.677,104.897,105.825,101.496,100.141,101.161,101.96,101.766,101.391,101.792,100.91,101.068,100.861,101.109,100.818,101.669,101.281,101.119,100.573,98.729,101.014,101.882,100.763,99.215,99.121,104.274,103.777,99.865,99.992,100.737,100.666,103.455,102.962,103.199,105.663,101.848,99.138,104.552,102.461,105.556,100.41,102.092,101.398
2018-01-01,104.047,105.784,103.937,98.068,99.101,102.258,101.812,101.684,102.092,105.722,100.557,101.337,104.008,105.92,101.243,97.786,97.985,100.469,98.186,102.72,102.513,100.987,97.157,101.136,101.607,106.032,99.811,106.574,107.557,100.189,102.019,99.688,108.142,103.398,100.824,107.871,102.45,101.705,99.977,100.721,100.857,104.395,101.382,102.512,102.981,104.368,100.418,100.965,100.402,104.711,99.007,105.103,103.212,100.677,101.983,102.685,107.408,104.143,102.432,99.681,106.525,102.156,104.166,102.89,106.304,112.938,109.391,98.441,96.054,107.563,100.315,102.237,101.444,99.97,103.086,103.311,100.271,102.569,101.381,100.981,102.863,102.815,103.347,102.219,102.015,100.795,103.077,99.477,97.412,106.421,101.141,101.294,103.025,110.289,107.309,100.483,99.947,101.376,100.088,109.689,100.729,103.184,104.982,101.126,97.96,103.853,104.976,114.652,100.928,100.848,102.118
2018-04-01,102.785,108.815,103.857,98.998,94.469,101.314,103.646,103.682,100.191,106.332,100.938,95.112,107.709,108.017,103.726,96.329,96.913,100.36,97.487,102.578,102.36,100.946,99.633,102.169,102.267,105.936,98.405,106.047,107.709,101.246,100.894,100.031,106.424,103.644,102.8,112.312,103.331,102.187,99.937,101.811,102.297,101.256,101.986,104.152,102.773,105.745,100.68,101.38,100.556,106.281,100.676,105.731,100.08,102.47,101.42,103.419,105.19,102.828,101.13,100.15,101.881,101.843,101.35,103.441,109.534,109.132,113.085,97.608,94.644,107.085,101.739,102.306,101.864,99.138,102.772,105.229,100.47,103.131,103.231,103.515,102.626,103.67,107.691,103.664,102.561,101.832,102.532,98.948,98.941,110.037,102.21,101.514,100.157,111.286,107.527,101.108,99.911,102.062,102.662,108.631,101.899,105.578,109.125,105.15,97.805,105.33,104.444,116.614,100.728,107.169,101.548
2018-07-01,102.603,108.459,103.901,99.256,91.707,102.069,104.624,105.13,103.534,107.1,100.633,91.19,106.761,106.942,104.485,95.385,96.332,99.87,97.256,102.639,102.421,101.183,105.449,104.168,103.916,105.971,96.466,106.588,108.494,101.052,101.936,99.676,111.854,104.117,104.032,112.658,104.022,103.418,99.203,103.207,103.871,98.485,102.446,105.676,102.77,105.213,100.911,101.506,100.697,105.954,100.541,104.818,98.978,103.866,100.938,104.287,104.559,103.549,100.78,99.91,99.747,101.289,100.011,104.58,108.029,107.567,112.595,97.507,94.884,108.573,103.186,102.634,101.819,99.563,102.532,105.22,100.445,103.809,104.312,103.633,103.662,105.398,102.644,104.257,103.033,103.549,102.569,98.701,98.961,110.019,104.268,101.921,99.233,112.104,107.439,101.64,99.899,102.535,103.986,107.56,103.053,107.967,110.64,105.585,97.135,105.652,103.576,118.163,101.38,111.172,103.948
2018-10-01,105.57,109.202,104.497,99.637,90.806,102.086,104.367,106.521,102.812,107.277,100.068,91.264,107.857,111.239,109.679,95.436,96.079,99.355,96.699,103.37,103.177,101.374,105.03,103.07,103.48,109.191,95.793,105.938,107.914,101.824,101.424,99.448,113.428,104.652,103.629,109.753,104.485,102.755,98.46,101.66,102.396,96.365,102.448,106.757,102.409,108.227,101.105,102.084,100.821,104.986,100.509,105.059,96.706,101.471,100.752,110.001,105.019,101.594,98.457,99.713,99.655,100.992,100.256,104.575,104.929,123.852,110.168,98.115,96.762,105.995,104.817,103.341,101.598,97.627,104.359,106.831,101.249,105.107,104.316,104.873,104.046,106.016,104.905,105.457,103.355,105.93,103.065,100.78,96.926,109.354,103.127,101.463,98.903,112.517,109.537,102.074,99.875,102.761,105.013,107.987,102.44,110.012,117.706,104.77,95.679,105.159,103.498,119.106,101.64,107.943,104.642
2019-01-01,103.304,112.965,104.837,100.314,91.583,103.027,105.209,108.268,102.235,106.321,99.929,89.659,105.17,108.362,99.2,96.172,96.215,98.777,96.265,103.702,103.506,101.873,108.115,102.844,102.935,111.016,101.531,105.255,106.577,100.093,102.512,100.803,115.356,104.944,103.538,113.855,104.723,104.783,98.214,104.7,105.644,95.992,103.034,106.417,103.032,106.406,101.436,102.121,100.969,103.165,101.264,106.078,96.547,105.075,99.917,110.006,106.662,103.298,99.675,100.743,99.858,100.883,100.857,99.701,106.461,120.241,106.259,100.615,98.848,104.226,96.655,104.242,100.803,99.548,104.78,108.481,102.531,106.422,105.261,105.431,104.867,106.471,103.253,106.588,103.519,107.95,104.458,96.292,98.424,113.113,102.876,101.928,97.122,115.801,111.354,103.026,99.59,102.869,104.483,110.705,100.003,112.878,123.097,106.814,94.245,104.717,105.228,125.298,102.079,107.908,105.699
2019-04-01,101.05,115.518,106.813,100.066,93.237,104.62,106.002,108.064,104.74,109.417,100.087,94.141,101.306,103.595,101.154,95.845,95.687,97.573,95.543,105.309,105.048,102.038,114.401,104.471,103.93,114.078,94.284,107.949,110.278,99.713,104.33,99.833,115.788,106.756,104.034,117.217,104.321,105.704,98.232,105.168,106.32,98.216,103.433,106.144,104.382,103.168,101.903,102.089,101.331,100.775,101.397,104.884,97.691,105.051,97.674,111.382,108.929,106.228,102.18,100.245,102.893,102.03,103.299,101.901,109.686,112.115,102.256,103.27,99.886,103.712,100.811,105.423,100.819,98.892,105.604,109.096,103.984,107.738,106.171,105.645,106.329,108.45,101.101,108.559,104.402,109.072,105.334,96.576,99.377,115.967,104.552,102.989,102.086,121.88,114.21,103.878,99.301,103.335,105.352,114.435,101.498,112.45,127.08,107.218,92.897,105.554,107.816,134.079,102.087,110.803,107.1
2019-07-01,101.473,119.033,108.476,100.684,95.471,104.67,107.185,108.33,105.19,111.992,100.527,92.173,106.611,107.307,102.499,97.427,96.294,97.371,95.205,106.857,106.572,102.45,120.954,106.059,105.32,113.093,96.145,110.315,112.735,99.384,104.68,98.835,117.023,108.281,104.708,125.477,103.145,106.552,98.546,105.653,106.913,101.223,104.448,106.053,106.221,105.654,102.431,102.879,101.93,99.15,100.607,109.922,94.2,105.491,94.817,110.412,109.199,107.826,101.583,99.034,104.47,103.347,104.614,103.095,112.565,109.78,100.292,105.152,100.049,100.117,104.802,106.441,100.95,98.797,104.639,112.104,104.865,109.227,107.143,107.861,107.61,109.637,107.934,109.834,105.587,110.851,106.877,96.325,101.597,121.262,106.18,103.796,102.215,126.521,116.445,104.21,99.169,104.364,106.6,119.651,102.879,113.331,130.058,110.594,92.628,107.404,110.544,140.356,101.995,116.282,107.809
2019-10-01,110.225,119.803,109.956,101.31,96.094,105.63,111.984,109.373,106.412,112.902,101.795,94.514,104.889,106.541,102.26,100.598,97.738,98.052,94.975,106.494,105.889,103.126,120.674,106.304,106.912,116.661,97.269,112.045,114.1,99.336,106.27,97.804,121.336,108.637,104.975,131.213,101.149,107.75,99.053,106.272,107.629,102.727,105.33,106.56,107.176,104.8,103.036,103.29,102.789,98.495,100.45,109.24,97.728,105.949,92.852,108.53,107.222,107.651,102.042,97.841,104.159,102.375,104.334,103.598,110.107,112.696,100.133,106.219,99.285,101.172,105.388,106.536,101.386,98.895,103.501,111.854,104.658,109.707,109.44,109.039,109.505,111.85,112.507,109.35,106.28,111.459,108.731,96.005,102.607,124.124,106.411,104.178,100.895,127.927,119.213,104.028,99.161,105.197,106.505,122.214,99.019,115.164,132.493,110.325,91.319,108.76,111.373,143.965,100.955,127.131,110.258
2020-01-01,96.985,99.31,115.937,99.214,90.474,96.222,106.618,109.96,98.422,107.702,101.894,89.299,100.729,100.149,117.884,100.55,97.643,97.982,94.839,112.976,112.454,102.988,126.259,97.977,97.779,85.236,93.228,110.839,111.578,93.298,96.834,92.22,121.87,108.002,105.107,112.797,98.838,103.636,100.793,100.645,101.336,101.8,102.199,106.51,110.292,100.19,103.709,103.263,103.852,98.472,102.441,103.501,71.676,100.602,91.132,99.746,110.246,93.187,93.313,92.142,100.123,95.305,100.464,92.243,104.429,97.839,101.522,106.511,97.338,90.202,92.436,108.105,101.018,96.833,94.2,107.007,101.095,112.746,103.894,108.093,107.215,110.283,103.354,110.723,104.479,115.425,107.361,96.206,102.096,104.473,97.812,96.025,97.952,128.559,124.333,103.474,99.213,102.875,106.333,125.876,94.347,115.04,130.385,107.494,90.167,111.419,101.923,146.445,100.036,106.227,99.855
2020-04-01,29.066,18.812,122.873,97.389,77.09,80.453,92.34,110.442,63.009,107.265,95.137,63.17,108.491,109.458,127.674,98.831,96.875,96.88,94.999,112.558,110.774,78.304,148.633,72.128,65.608,8.331,107.763,108.57,103.932,59.798,80.494,75.364,125.055,105.469,99.649,42.912,86.227,86.417,96.48,87.14,86.819,102.648,89.23,101.238,110.147,106.148,104.386,104.638,104.832,96.799,105.164,83.495,27.689,89.817,92.076,80.364,122.44,41.011,76.982,73.049,89.419,97.724,89.28,91.443,97.759,112.996,102.788,106.481,84.366,90.064,90.247,104.563,92.927,88.725,80.319,86.756,89.055,114.052,83.388,93.42,85.511,91.401,46.62,110.535,95.344,112.959,87.19,100.862,98.412,28.844,71.924,64.761,96.147,141.048,133.125,103.262,99.234,90.88,97.84,152.04,113.845,113.877,115.586,85.877,93.055,123.737,68.717,153.34,99.079,68.509,83.133
2020-07-01,57.233,42.581,126.497,97.144,93.264,105.932,95.328,111.276,87.467,127.692,97.623,80.261,107.711,108.274,110.368,98.021,96.711,98.134,95.469,113.613,111.396,87.661,144.376,92.651,87.107,10.682,107.381,126.421,130.053,90.451,106.289,88.781,137.798,117.066,102.601,59.049,91.06,100.349,98.38,98.941,101.182,108.479,97.604,103.906,113.721,105.125,105.148,105.165,105.726,100.508,106.998,124.904,20.797,99.853,93.146,114.748,129.894,53.898,99.713,87.452,95.443,108.914,94.794,110.21,113.884,110.265,103.974,106.269,98.643,105.222,113.567,111.872,97.14,86.871,104.769,121.393,93.626,119.811,91.168,100.423,102.034,107.851,66.144,118.974,103.93,117.974,101.797,100.77,101.274,49.073,92.816,78.304,106.331,158.617,145.613,103.602,99.246,98.154,104.247,164.883,124.017,114.272,139.378,118.852,92.544,128.254,79.119,176.516,98.37,70.025,112.222
2020-10-01,60.097,56.955,124.773,97.584,96.738,108.595,97.02,114.9,91.239,129.12,96.042,83.627,108.049,107.015,107.784,102.315,99.007,100.23,95.757,113.312,111.341,89.275,134.667,90.851,86.012,23.252,100.931,126.216,131.105,89.491,109.047,86.641,141.253,117.965,104.706,65.095,92.75,104.087,95.139,102.379,104.821,103.879,99.505,103.613,114.338,104.095,105.953,105.729,106.517,102.266,110.542,127.252,23.887,103.626,95.516,119.284,131.717,55.73,102.795,85.608,95.144,107.613,93.703,109.13,122.849,102.926,104.593,105.877,103.14,94.663,118.722,112.504,98.39,89.227,107.12,127.025,91.098,121.418,94.19,103.889,106.134,113.135,71.037,120.417,105.398,120.656,105.209,103.904,104.556,60.057,90.904,79.267,107.507,163.356,147.257,104.487,99.252,99.86,108.242,163.932,127.964,117.972,153.021,126.174,91.047,126.886,82.052,183.933,97.784,74.322,114.657
2021-01-01,66.258,64.07,129.321,97.409,107.79,116.3,102.411,117.559,94.519,138.148,98.099,87.09,109.66,110.338,101.805,102.42,99.23,101.309,96.079,117.009,114.896,89.681,135.359,94.962,90.446,27.135,104.99,135.098,140.826,97.788,116.492,89.463,145.11,122.916,102.897,64.379,91.752,103.761,96.083,102.283,104.927,113.611,101.147,104.142,118.713,106.105,106.778,106.714,107.204,104.911,112.082,133.403,26.913,103.319,98.328,126.295,133.23,62.685,109.643,88.339,96.85,115.303,95.148,120.718,130.004,112.499,105.748,105.333,110.259,113.752,126.798,115.464,101.107,88.034,115.645,133.374,92.045,122.1,99.206,106.958,105.522,111.69,77.453,125.207,107.81,117.017,104.187,105.68,109.922,64.774,95.136,84.585,111.416,169.207,154.333,105.806,99.182,101.17,108.733,167.42,130.723,121.309,175.969,127.865,90.863,134.43,84.756,192.116,97.065,96.17,122.007
2021-04-01,76.2,107.77,130.108,101.438,113.984,126.122,109.027,119.749,103.631,142.976,101.322,93.886,106.517,106.876,95.182,101.568,98.664,101.309,95.81,118.736,116.786,91.495,129.314,107.101,102.268,38.353,97.157,136.041,140.544,103.671,126.77,96.277,147.547,127.128,104.293,72.576,94.994,106.978,98.278,105.36,108.092,116.173,104.955,102.066,120.224,103.742,107.621,107.126,107.916,105.991,114.067,138.826,31.346,107.602,98.783,135.045,137.136,75.212,120.157,96.154,104.605,120.82,100.192,125.394,134.104,107.887,105.774,105.265,115.294,115.421,133.41,119.364,104.617,90.62,123.987,141.098,92.418,125.09,104.699,111.056,108.906,113.974,90.481,129.492,111.425,120.59,106.888,107.174,107.282,93.852,107.615,92.437,116.149,176.293,158.717,107.1,99.169,104.52,113.382,173.522,134.056,123.67,194.179,134.67,89.987,136.847,97.615,201.493,96.974,103.771,132.649
2021-07-01,86.555,137.363,128.238,105.044,110.174,123.939,114.549,120.088,103.384,133.127,103.542,99.711,106.024,106.989,96.375,102.677,98.806,101.714,95.016,118.472,116.789,93.247,133.449,110.31,106.583,60.068,94.886,131.163,135.74,103.805,125.74,98.903,149.488,123.958,105.171,93.874,93.968,108.835,99.029,106.726,109.715,109.233,107.653,101.896,119.076,104.022,108.456,107.886,108.666,106.908,114.068,141.498,34.312,108.392,99.877,132.46,135.379,88.188,117.832,99.117,112.099,115.516,105.541,106.866,131.881,110.041,105.931,105.761,118.215,105.004,104.932,119.472,108.87,90.587,118.122,141.561,94.195,125.441,110.351,115.134,111.359,117.901,96.023,130.641,112.292,122.47,109.053,104.038,110.316,120.09,110.871,98.87,117.52,171.977,159.501,108.255,99.199,107.148,112.384,165.147,126.386,124.589,193.358,133.624,87.029,129.836,109.818,199.588,97.6,116.612,132.854
2021-10-01,91.367,144.84,131.395,106.209,108.622,123.613,117.865,121.566,106.038,135.898,103.636,101.361,104.674,103.244,99.995,105.549,99.517,102.405,93.677,118.612,116.426,94.789,139.652,109.342,106.515,72.481,90.565,131.265,134.42,104.838,125.042,99.647,153.549,125.367,107.05,100.294,97.61,110.235,98.814,107.836,110.862,109.816,108.68,103.285,120.62,101.79,109.297,108.304,109.461,107.559,114.932,150.33,46.725,109.636,101.395,134.018,139.664,97.797,116.4,100.212,113.838,114.554,105.61,108.389,134.292,98.502,106.207,106.764,118.798,107.293,106.469,120.204,106.708,91.489,118.979,146.481,91.485,127.08,111.319,115.798,113.114,119.608,98.388,134.643,113.516,123.663,110.616,104.009,108.988,127.559,109.821,103.094,120.66,178.585,162.505,109.272,99.212,108.289,116.188,167.92,139.796,126.582,200.614,135.433,84.851,132.443,112.329,204.847,98.633,133.919,132.774
2022-01-01,93.621,136.333,132.575,106.717,104.852,120.934,120.171,123.686,109.307,135.928,104.375,93.636,111.32,111.845,104.854,104.235,97.732,101.269,91.53,117.706,115.179,96.336,141.797,108.528,106.146,81.062,92.589,129.323,130.983,102.953,122.3,98.281,150.295,124.838,107.008,108.893,97.944,110.365,99.207,107.051,109.749,110.782,109.112,103.639,120.798,107.851,110.118,109.853,110.278,107.71,116.003,148.085,51.721,107.727,102.791,133.243,139.193,100.639,113.949,98.623,115.56,114.808,105.353,109.281,130.491,113.391,106.502,108.156,116.776,93.919,118.565,119.397,107.097,92.478,116.498,145.372,87.945,127.212,108.723,117.173,114.364,119.727,100.186,135.785,113.79,124.153,112.098,103.424,110.771,125.928,108.93,103.428,117.64,179.822,162.787,110.145,99.179,108.924,115.9,162.775,142.304,129.617,211.388,133.391,83.296,133.406,111.602,208.756,99.128,151.918,129.988
2022-04-01,101.579,141.069,132.055,105.876,105.862,122.775,122.078,125.05,109.147,135.19,104.969,94.109,112.711,113.248,108.759,103.941,96.712,100.694,89.929,116.18,113.494,97.257,141.596,113.842,111.842,107.636,79.996,129.181,131.004,103.584,124.132,96.852,148.933,124.36,107.318,109.017,97.589,110.73,99.431,106.382,108.904,111.975,110.257,105.261,121.02,109.198,110.796,110.626,110.973,108.024,116.889,146.034,63.448,106.647,104.455,132.789,136.048,105.608,116.701,98.061,114.647,113.656,103.68,108.162,132.203,114.87,106.972,109.597,114.771,97.499,113.64,119.042,107.7,92.768,118.367,147.671,85.052,127.761,112.795,118.428,115.995,121.962,100.482,136.523,114.516,126.27,113.77,98.227,108.297,128.734,114.389,105.654,116.874,177.775,162.731,110.805,99.158,110.195,115.228,158.994,128.516,132.075,236.83,136.653,81.703,131.161,111.427,212.968,100.355,143.788,131.303
2022-07-01,106.255,141.363,132.425,105.446,104.544,122.052,127.667,127.013,108.761,134.549,106.713,97.938,107.805,107.745,109.771,105.109,97.908,101.564,91.182,114.764,111.8,98.387,146.531,114.376,112.994,120.531,80.895,128.414,128.899,103.59,123.32,96.125,149.505,123.653,109.355,121.183,99.502,112.305,99.95,108.504,111.296,114.623,111.204,105.134,120.064,105.479,111.304,110.523,111.509,108.237,120.373,142.215,65.669,109.085,105.99,130.902,135.415,105.545,117.294,97.205,111.948,112.608,101.165,106.617,132.686,107.655,107.268,110.988,112.917,96.265,111.661,118.303,110.014,93.433,117.93,147.49,82.847,127.713,117.697,121.089,116.898,122.528,101.786,135.973,114.95,127.982,115.215,96.683,107.396,133.049,114.903,106.103,120.264,178.929,160.404,111.235,99.137,111.145,118.202,160.218,128.762,133.584,245.337,138.955,80.331,129.759,111.239,214.214,100.829,151.371,129.618
2022-10-01,106.157,143.345,132.048,102.072,105.285,122.043,128.218,126.955,108.432,133.865,106.049,96.891,109.994,111.763,107.076,104.668,98.866,102.077,93.24,114.414,111.461,99.517,136.061,114.145,112.779,128.786,77.714,128.567,130.074,107.129,122.653,96.265,154.354,123.451,110.393,129.584,98.399,114.373,99.461,110.971,114.073,113.007,111.959,105.872,117.934,108.301,111.625,111.21,111.879,107.859,120.886,135.353,73.902,111.612,105.482,127.916,136.833,109.163,117.368,97.63,109.104,111.771,98.741,106.152,134.14,117.209,107.338,112.291,111.21,95.843,111.307,118.327,107.437,94.253,120.063,144.372,81.115,128.083,117.557,120.557,118.473,125.417,102.345,134.744,115.299,130.38,116.411,94.259,106.872,137.028,114.626,107.502,121.524,178.254,160.693,111.423,99.079,111.738,118.501,160.863,121.833,133.502,256.488,136.925,78.096,124.574,110.958,215.754,100.752,149.206,128.267
2023-01-01,105.791,138.609,132.188,100.637,102.271,123.461,131.804,126.519,110.354,139.261,106.966,99.568,105.208,104.933,102.864,106.054,101.276,103.54,96.443,113.851,110.786,100.572,148.026,116.384,114.627,138.944,80.169,130.417,132.396,107.177,124.101,97.982,154.765,125.669,110.103,134.733,99.193,117.116,99.802,111.959,114.683,116.98,113.257,106.759,118.939,103.764,111.792,110.709,112.105,107.438,121.542,134.599,75.06,112.913,105.375,129.603,140.49,113.843,117.708,99.275,110.754,113.516,99.762,113.589,136.732,104.105,106.94,113.45,110.106,104.365,119.843,119.058,107.733,97.237,121.385,146.301,81.043,129.543,119.488,122.712,123.382,131.805,103.649,136.904,116.7,131.414,121.118,89.495,107.083,135.815,116.905,109.105,125.746,184.832,164.953,111.409,98.971,112.774,121.572,164.972,118.945,133.001,274.494,138.653,76.869,122.137,111.228,228.382,101.591,155.336,131.066
2023-04-01,106.6,147.103,132.271,100.492,101.231,121.574,136.111,126.986,109.842,139.149,107.789,99.647,103.619,104.882,101.876,108.605,104.742,105.884,100.61,113.619,110.508,101.139,148.188,115.5,114.006,143.277,85.831,129.938,130.153,105.679,121.93,98.334,159.897,125.561,110.269,136.335,99.94,117.947,99.809,112.917,115.519,119.168,113.788,103.871,118.289,103.674,111.967,110.851,112.328,107.561,122.713,133.722,80.033,113.546,105.88,131.251,141.39,114.708,115.27,99.218,106.641,115.805,97.717,111.602,132.199,109.235,107.246,114.393,109.171,98.101,119.527,118.951,107.99,98.839,120.451,145.899,82.529,130.019,120.034,122.939,124.053,130.53,105.006,135.204,116.989,134.26,123.386,88.61,106.364,141.92,115.973,109.061,126.544,189.013,163.896,111.433,98.917,113.232,123.922,169.777,117.796,133.211,277.113,137.149,74.99,121.191,111.862,235.653,101.361,160.096,128.924
2023-07-01,109.554,149.839,132.54,100.871,102.687,123.128,137.85,129.054,109.81,140.579,108.165,98.127,109.917,109.135,101.918,107.074,105.129,106.203,102.535,114.1,111.021,101.974,145.412,116.884,115.628,146.002,81.406,131.688,132.163,108.979,123.601,97.367,160.384,126.635,110.441,138.852,98.912,118.879,99.961,113.34,116.194,121.658,114.406,102.996,119.964,106.486,112.17,111.415,112.567,107.747,124.243,134.609,83.563,113.765,106.609,134.767,146.82,113.344,116.162,98.51,104.594,119.207,96.472,109.945,132.819,106.228,107.518,115.111,108.413,96.267,116.506,119.858,107.798,97.948,121.615,147.59,82.678,131.9,122.778,122.604,125.618,134.726,105.692,135.184,117.727,136.365,123.62,90.36,103.785,144.496,117.375,109.87,127.608,196.105,168.304,111.537,98.95,113.823,123.707,173.3,119.728,135.626,285.712,137.828,73.622,121.637,111.852,247.751,100.912,159.645,131.147
2023-10-01,113.023,151.457,133.803,101.573,104.644,124.296,136.682,130.349,109.585,141.573,107.878,101.907,106.835,105.905,101.5,106.417,104.862,106.168,102.594,114.52,111.314,102.873,145.004,118.145,117.214,158.272,79.359,133.002,132.478,109.202,125.183,98.047,166.051,127.688,111.854,145.669,100.394,121.184,100.015,115.212,117.92,125.022,115.472,104.403,123.157,104.432,112.427,111.357,112.84,108.163,125.089,138.251,87.652,115.94,108.328,135.577,147.055,112.996,116.98,99.399,105.521,120.56,96.799,108.37,133.601,102.486,107.708,115.559,107.851,94.476,114.217,120.934,107.171,100.571,121.411,150.906,81.921,133.787,123.523,124.86,128.458,139.747,107.329,136.379,118.741,139.769,125.824,88.826,106.023,148.022,118.648,110.068,130.767,200.617,170.666,111.741,99.039,114.817,126.348,174.809,120.209,137.591,299.434,139.903,71.026,121.153,113.21,255.829,101.47,171.483,133.192
2024-01-01,113.722,154.828,132.804,100.871,104.611,125.204,142.19,129.5,111.355,140.946,109.28,102.402,106.61,105.202,105.045,109.276,107.303,107.728,104.673,114.488,111.432,103.634,139.08,117.181,116.495,162.039,81.016,133.04,132.258,109.954,126.502,95.876,168.036,127.315,114.263,159.465,100.45,123.25,100.672,116.959,119.602,123.695,116.306,104.869,124.212,103.972,112.736,111.561,113.155,108.004,125.322,142.994,89.123,117.867,107.951,137.463,148.385,114.978,117.435,96.935,101.603,119.991,93.868,106.248,135.706,100.044,107.755,115.733,107.38,93.064,111.154,120.678,107.121,102.645,120.967,154.84,80.765,133.642,122.915,125.742,130.923,143.984,108.705,136.448,119.309,138.271,127.295,86.534,107.412,154.619,117.627,110.744,133.046,199.81,173.812,112.043,99.144,115.784,126.205,175.402,115.741,136.267,310.084,142.926,69.118,122.841,113.376,255.807,101.559,172.787,135.285
