Date,Clothing and footwear,Durable goods,Energy goods and services,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Gross output of nonprofit institutions,Health care,Household consumption expenditures (for services),Housing,Housing and utilities,Less: Receipts from sales of goods and services by nonprofit institutions,Market-based PCE,Market-based PCE excluding food and energy,Motor vehicles and parts,Nondurable goods,Other durable goods,Other nondurable goods,Other services,PCE excluding food and energy,"PCE excluding food, energy, and housing",PCE services excluding energy and housing,Recreation services,Recreational goods and vehicles,Services,Transportation services
2002-04-01,0.02,0.38,-0.01,0.02,0.0,-0.06,0.07,0.01,-0.01,0.31,0.07,0.08,0.2,-0.01,-0.02,0.04,0.44,0.51,0.29,-0.07,0.02,-0.02,0.06,0.6,0.62,0.24,0.03,0.05,0.23,-0.02
2002-05-01,-0.05,-0.52,0.13,0.03,0.01,0.08,-0.03,0.0,0.04,-0.5,0.05,0.06,0.08,-0.01,0.09,0.02,-0.34,-0.55,-0.51,0.02,0.01,-0.04,-0.04,-0.6,-0.59,0.03,-0.01,-0.02,0.11,0.0
2002-06-01,0.06,0.11,-0.03,0.03,0.04,0.02,0.03,-0.01,0.02,0.32,0.06,0.07,-0.01,-0.01,-0.05,0.03,0.4,0.41,0.1,0.2,0.0,0.11,-0.04,0.35,0.35,0.07,-0.04,0.02,0.02,-0.01
2002-07-01,-0.02,0.48,0.05,0.05,0.08,0.03,0.01,-0.01,-0.04,0.42,0.04,0.02,0.19,0.0,0.09,-0.01,0.61,0.53,0.48,-0.05,-0.01,-0.02,-0.01,0.58,0.58,0.15,0.02,0.01,0.24,-0.02
2002-08-01,-0.02,0.27,-0.03,0.04,-0.1,-0.03,-0.02,0.02,0.03,0.19,0.05,0.04,-0.09,0.01,-0.06,0.01,0.13,0.2,0.2,-0.08,0.03,-0.05,-0.01,0.21,0.21,0.01,0.01,0.02,-0.05,0.04
2002-09-01,-0.03,-0.47,-0.01,0.02,-0.04,-0.02,0.01,-0.02,-0.03,-0.48,0.02,0.03,-0.01,0.01,0.03,-0.01,-0.46,-0.43,-0.48,-0.01,-0.01,0.08,-0.06,-0.43,-0.44,-0.02,0.03,0.04,0.01,-0.01
2002-10-01,0.16,-0.17,0.11,0.01,0.08,0.05,-0.04,0.02,-0.03,0.03,0.02,0.06,0.37,0.01,0.15,0.01,0.25,0.09,-0.2,0.2,0.02,0.02,0.12,0.25,0.23,0.22,0.01,0.0,0.38,-0.01
2002-11-01,-0.04,0.16,-0.05,0.03,0.03,0.06,0.02,0.04,0.04,0.29,0.01,0.0,-0.04,0.02,-0.07,-0.03,0.24,0.24,0.08,0.13,0.0,0.07,0.01,0.28,0.26,0.07,-0.01,0.04,-0.01,-0.02
2002-12-01,0.05,0.47,-0.04,0.01,-0.05,0.0,0.04,0.02,0.01,0.5,0.0,0.0,0.14,0.02,-0.02,-0.01,0.54,0.58,0.39,0.03,0.03,-0.03,0.06,0.69,0.67,0.18,0.04,0.03,0.15,0.08
2003-01-01,-0.01,-0.28,0.06,0.0,0.01,0.04,0.01,-0.01,-0.04,-0.22,0.01,0.05,0.21,0.02,0.12,0.01,-0.11,-0.2,-0.25,0.06,-0.02,0.07,0.07,-0.11,-0.14,0.08,-0.03,0.0,0.21,-0.02
2003-02-01,-0.07,-0.31,-0.06,-0.01,-0.04,0.0,-0.01,-0.09,0.0,-0.28,0.01,0.04,-0.04,0.02,-0.04,0.02,-0.26,-0.21,-0.19,0.03,-0.01,0.1,0.04,-0.26,-0.29,-0.01,-0.02,-0.02,-0.05,0.0
2003-03-01,0.1,0.4,-0.14,0.01,0.01,0.0,0.07,0.11,-0.02,0.52,0.03,0.05,0.05,0.02,-0.09,0.02,0.55,0.69,0.18,0.11,0.03,0.04,0.0,0.71,0.69,0.15,0.03,0.09,0.06,-0.02
2003-04-01,0.01,0.29,0.21,0.03,-0.04,0.01,0.01,0.01,0.01,0.31,0.02,0.02,0.14,0.02,0.22,-0.01,0.5,0.28,0.2,0.02,0.03,-0.02,-0.03,0.25,0.23,-0.05,0.01,0.05,0.17,-0.04
2003-05-01,0.06,0.11,-0.09,0.04,0.07,-0.06,0.08,0.09,0.0,0.07,0.01,-0.01,0.21,0.02,-0.07,-0.03,0.23,0.38,-0.06,-0.04,0.02,-0.03,0.06,0.47,0.45,0.32,0.04,0.06,0.25,0.04
2003-06-01,0.03,0.16,-0.12,0.01,0.05,0.05,0.05,0.04,0.02,0.45,0.01,0.03,0.07,0.02,-0.12,0.0,0.48,0.55,-0.01,0.29,0.04,0.19,0.04,0.6,0.58,0.2,0.02,0.08,0.08,0.01
2003-07-01,0.03,0.16,0.07,0.01,-0.03,0.08,0.02,0.03,-0.03,0.23,0.01,0.03,0.2,0.04,0.13,0.0,0.43,0.28,0.04,0.07,0.03,-0.01,0.02,0.31,0.27,0.08,0.02,0.06,0.22,0.02
2003-08-01,0.01,0.5,0.09,-0.01,-0.04,0.04,0.07,0.04,0.1,0.74,0.0,0.06,0.15,0.03,0.03,0.02,0.91,0.78,0.33,0.24,0.02,0.09,-0.03,0.75,0.72,0.11,0.04,0.11,0.14,0.04
2003-09-01,0.01,-0.2,-0.11,-0.01,0.04,0.0,-0.06,0.02,-0.03,-0.23,0.0,0.05,-0.05,0.04,-0.04,0.02,-0.21,-0.09,-0.23,-0.04,0.0,-0.01,-0.05,-0.18,-0.21,-0.02,0.01,0.02,-0.06,0.0
2003-10-01,-0.05,-0.02,0.08,0.02,-0.04,-0.02,0.08,0.01,0.02,-0.05,0.0,0.0,0.2,0.04,0.1,-0.02,0.12,0.06,-0.09,-0.04,0.02,0.01,0.02,0.09,0.06,0.11,0.03,0.05,0.21,0.0
2003-11-01,0.05,0.26,0.03,-0.01,0.01,0.01,0.03,0.05,0.01,0.45,0.01,0.04,0.14,0.04,0.05,0.02,0.56,0.52,0.13,0.19,0.03,0.12,0.01,0.53,0.5,0.07,0.01,0.05,0.13,-0.01
2003-12-01,0.04,0.0,0.02,-0.02,0.03,-0.05,-0.04,0.0,-0.02,-0.06,0.02,0.06,0.21,0.03,0.08,0.04,0.13,0.15,-0.03,-0.06,0.01,-0.03,0.02,0.16,0.13,0.11,0.03,0.02,0.19,0.05
2004-01-01,0.01,-0.06,0.04,0.04,0.07,0.13,0.04,0.01,0.02,0.12,0.03,0.0,0.17,0.03,0.06,-0.01,0.24,0.07,-0.05,0.17,0.0,0.02,0.01,0.16,0.13,0.15,0.01,-0.02,0.21,-0.01
2004-02-01,0.03,0.21,-0.03,0.01,0.03,-0.06,0.02,0.01,-0.05,0.0,0.02,0.03,0.19,0.03,0.05,0.01,0.12,0.2,0.06,-0.21,0.03,-0.13,0.01,0.29,0.26,0.15,0.03,0.1,0.2,0.02
2004-03-01,0.06,0.18,-0.13,0.01,0.04,0.05,0.06,0.09,0.04,0.52,0.01,0.02,0.04,0.03,-0.15,0.0,0.48,0.56,0.04,0.34,0.01,0.19,0.03,0.65,0.62,0.2,0.04,0.04,0.05,0.0
2004-04-01,-0.1,-0.21,0.12,-0.03,0.02,0.01,-0.03,-0.02,-0.01,-0.28,0.01,0.07,0.23,0.02,0.15,0.04,-0.03,-0.16,-0.16,-0.07,-0.02,0.03,0.04,-0.21,-0.23,0.05,-0.02,-0.01,0.2,0.0
2004-05-01,0.04,0.37,0.01,0.01,-0.02,-0.02,0.01,0.01,0.02,0.43,0.05,0.08,0.09,0.02,0.01,0.04,0.48,0.5,0.31,0.06,0.0,0.03,0.03,0.54,0.52,0.09,-0.03,0.06,0.09,0.01
2004-06-01,-0.05,-0.58,-0.05,0.01,0.01,-0.01,0.0,0.02,-0.03,-0.69,0.07,0.09,0.16,0.01,-0.01,0.05,-0.55,-0.49,-0.59,-0.11,-0.01,-0.03,0.03,-0.45,-0.47,0.19,0.03,0.0,0.17,0.01
2004-07-01,0.03,0.45,-0.03,0.01,0.07,0.02,0.05,0.06,-0.02,0.54,0.05,0.07,0.33,0.09,0.09,0.04,0.78,0.78,0.31,0.09,0.01,0.05,0.05,0.88,0.79,0.26,0.0,0.08,0.34,0.0
2004-08-01,0.02,0.09,-0.03,0.0,0.03,0.04,-0.03,-0.01,0.04,0.23,0.03,0.06,0.14,0.09,0.02,0.03,0.28,0.27,0.08,0.14,0.01,0.04,0.02,0.36,0.27,0.12,0.02,0.0,0.14,0.01
2004-09-01,0.03,0.24,0.05,-0.03,0.03,0.09,0.05,0.0,-0.04,0.35,0.03,0.08,0.32,0.08,0.17,0.05,0.63,0.49,0.2,0.11,0.02,0.03,-0.02,0.51,0.43,0.12,0.01,0.02,0.3,-0.01
2004-10-01,0.03,-0.04,0.03,-0.01,0.07,-0.01,0.01,0.0,0.04,0.02,0.03,0.07,0.22,0.08,0.07,0.04,0.21,0.19,-0.08,0.06,0.01,0.01,-0.01,0.22,0.14,0.14,-0.01,0.03,0.21,0.02
2004-11-01,-0.01,0.01,-0.01,-0.01,0.07,0.01,0.0,0.02,-0.01,0.0,0.02,0.04,0.18,0.07,0.07,0.03,0.15,0.14,-0.02,-0.01,0.0,0.01,-0.01,0.18,0.11,0.1,0.01,0.01,0.18,-0.01
2004-12-01,0.05,0.26,0.0,-0.03,0.11,0.05,0.07,0.06,-0.02,0.4,0.0,0.02,0.29,0.07,0.08,0.03,0.65,0.6,0.11,0.14,0.01,0.06,-0.01,0.61,0.54,0.17,-0.01,0.09,0.26,0.01
2005-01-01,-0.01,-0.29,0.06,-0.04,-0.07,0.05,-0.02,-0.01,0.11,-0.13,-0.04,0.0,-0.03,0.06,0.01,0.0,-0.18,-0.29,-0.3,0.16,0.02,0.01,0.06,-0.32,-0.38,-0.09,0.0,0.0,-0.08,0.0
2005-02-01,0.09,0.21,-0.13,0.0,0.05,0.04,0.06,0.02,-0.08,0.22,-0.01,0.0,0.22,0.06,0.01,-0.01,0.31,0.4,0.03,0.01,0.04,-0.04,0.05,0.53,0.47,0.2,0.06,0.12,0.22,-0.01
2005-03-01,-0.08,0.09,0.16,-0.01,0.02,-0.01,-0.05,-0.02,-0.03,-0.05,-0.01,0.03,0.23,0.06,0.25,0.0,0.19,0.04,0.08,-0.14,-0.02,-0.02,-0.02,0.01,-0.06,-0.04,0.01,0.04,0.21,-0.01
2005-04-01,0.1,0.27,-0.08,0.05,0.05,0.01,0.08,0.06,0.06,0.49,0.05,0.03,0.11,0.07,-0.07,0.0,0.61,0.67,0.11,0.23,0.03,0.06,0.02,0.72,0.65,0.22,-0.01,0.07,0.15,0.02
2005-05-01,-0.03,-0.33,0.06,0.02,0.0,-0.02,0.01,-0.04,-0.03,-0.32,0.04,0.05,0.17,0.07,0.16,0.02,-0.14,-0.18,-0.22,0.01,-0.02,0.08,-0.08,-0.18,-0.25,0.03,0.01,-0.05,0.19,0.01
2005-06-01,0.06,0.49,-0.02,0.02,0.05,0.07,0.03,0.07,-0.05,0.6,0.05,0.05,0.26,0.08,0.11,0.02,0.8,0.75,0.31,0.11,0.03,0.03,0.0,0.83,0.75,0.17,0.02,0.07,0.28,0.01
2005-07-01,-0.04,0.59,0.07,-0.01,0.03,-0.02,0.01,-0.02,0.05,0.59,0.04,0.09,0.14,0.0,0.02,0.06,0.71,0.66,0.61,0.0,-0.01,0.0,0.0,0.67,0.67,0.11,-0.01,0.01,0.13,0.01
2005-08-01,0.02,-0.66,0.0,0.01,0.07,0.05,0.01,0.04,0.01,-0.56,0.03,0.04,0.1,0.0,0.0,0.02,-0.49,-0.54,-0.76,0.1,0.02,0.02,-0.01,-0.49,-0.5,0.12,0.01,0.04,0.11,-0.01
2005-09-01,-0.04,-0.3,-0.2,0.04,0.0,0.03,0.03,0.04,-0.17,-0.5,0.05,0.03,0.06,0.01,-0.01,0.0,-0.41,-0.25,-0.3,-0.2,-0.02,-0.01,0.03,-0.23,-0.24,0.12,-0.02,-0.02,0.11,0.0
2005-10-01,0.13,-0.15,0.04,0.06,-0.04,0.05,0.0,0.04,0.12,0.31,0.02,-0.03,-0.11,0.01,-0.06,-0.04,0.21,0.12,-0.32,0.46,0.06,0.16,0.01,0.17,0.16,0.02,0.04,0.07,-0.04,-0.02
2005-11-01,-0.01,0.2,-0.03,0.04,0.01,-0.02,0.07,0.0,-0.02,0.1,0.04,0.02,0.15,0.01,0.0,0.0,0.2,0.24,0.18,-0.09,0.0,-0.05,0.03,0.34,0.33,0.19,0.03,0.02,0.19,-0.02
2005-12-01,0.01,0.14,0.12,0.02,0.05,0.02,-0.01,-0.02,0.04,0.2,0.02,0.02,0.17,0.02,0.09,0.0,0.36,0.22,0.13,0.05,0.03,-0.01,0.03,0.26,0.24,0.1,-0.03,0.01,0.19,0.03
2006-01-01,0.02,0.45,-0.43,0.03,0.02,-0.02,0.14,0.1,-0.01,0.64,0.04,0.02,-0.15,0.02,-0.39,0.0,0.4,0.85,0.1,0.18,0.02,0.19,0.0,0.97,0.95,0.28,0.07,0.23,-0.12,0.0
2006-02-01,0.02,-0.24,0.31,0.02,0.02,0.09,-0.1,-0.01,-0.01,-0.1,0.04,0.02,0.28,0.02,0.34,0.01,0.19,-0.2,-0.2,0.14,0.03,0.04,0.04,-0.19,-0.21,-0.03,-0.02,-0.06,0.31,-0.01
2006-03-01,-0.05,0.12,0.02,0.03,0.0,-0.04,0.02,0.01,-0.04,-0.04,0.04,0.03,0.21,0.02,0.09,0.0,0.11,0.13,0.09,-0.16,0.0,-0.04,0.07,0.23,0.2,0.16,0.0,0.01,0.25,0.0
2006-04-01,0.03,0.0,-0.04,0.02,-0.02,0.05,0.0,-0.03,0.05,0.12,0.02,0.04,0.04,0.02,-0.07,0.01,0.17,0.16,0.02,0.12,-0.02,0.0,0.05,0.17,0.15,0.13,0.03,0.03,0.06,0.02
2006-05-01,-0.05,-0.03,0.11,0.04,0.0,0.04,-0.02,-0.03,-0.02,-0.06,0.04,0.02,0.18,0.02,0.15,0.0,0.13,-0.03,-0.02,-0.03,0.01,-0.01,0.03,0.01,-0.01,0.08,0.0,0.01,0.23,0.0
2006-06-01,0.02,0.07,-0.06,0.01,-0.05,-0.03,-0.01,0.02,0.0,0.08,0.03,0.04,-0.03,0.02,-0.04,0.02,0.07,0.16,0.03,0.0,-0.01,0.02,0.04,0.14,0.12,0.02,-0.01,0.02,-0.02,0.0
2006-07-01,0.04,0.21,0.27,0.02,-0.01,0.02,-0.01,0.0,0.1,0.36,0.02,0.01,0.19,0.02,0.19,0.0,0.54,0.26,0.2,0.15,0.0,0.0,-0.01,0.28,0.26,0.02,0.01,0.01,0.21,0.01
2006-08-01,-0.04,-0.24,-0.24,0.0,0.04,0.02,0.06,0.01,-0.1,-0.33,0.02,0.03,-0.01,0.02,-0.13,0.02,-0.36,-0.14,-0.26,-0.09,0.0,0.02,0.0,-0.11,-0.13,0.13,0.02,0.01,0.0,-0.02
2006-09-01,0.07,0.29,0.02,-0.01,0.03,-0.03,0.06,0.02,0.05,0.41,0.01,0.03,0.21,0.02,0.0,0.01,0.6,0.61,0.1,0.12,0.03,0.04,0.03,0.63,0.61,0.21,0.02,0.14,0.21,0.04
2006-10-01,0.0,0.02,0.11,-0.02,0.01,0.09,-0.01,-0.02,0.04,0.2,0.01,0.06,0.25,0.02,0.1,0.03,0.43,0.23,0.05,0.18,-0.01,0.05,0.06,0.23,0.21,0.13,0.03,0.0,0.23,0.0
2006-11-01,-0.05,-0.01,-0.17,0.01,0.04,0.0,0.02,-0.02,-0.04,-0.05,0.04,0.05,0.08,0.02,-0.11,0.03,-0.04,0.13,-0.06,-0.04,0.02,0.04,0.02,0.21,0.19,0.2,0.07,0.04,0.09,0.0
2006-12-01,0.08,0.15,-0.12,0.01,0.04,0.09,0.11,0.03,0.01,0.46,0.02,0.02,0.12,0.02,-0.11,0.01,0.59,0.62,0.03,0.3,0.03,0.12,0.01,0.61,0.59,0.24,0.0,0.07,0.12,0.05
2007-01-01,0.0,0.1,0.22,0.01,-0.01,-0.02,-0.1,0.05,0.0,0.02,0.03,0.01,0.17,0.02,0.24,0.02,0.21,0.02,0.05,-0.09,-0.02,-0.06,0.06,0.0,-0.01,-0.06,-0.01,0.03,0.18,-0.02
2007-02-01,-0.07,-0.09,0.16,0.0,0.04,-0.03,-0.06,-0.04,0.04,-0.15,0.01,0.01,0.13,0.02,0.14,0.01,0.0,-0.13,0.02,-0.07,0.0,-0.02,0.02,-0.16,-0.18,-0.01,0.0,-0.06,0.13,0.0
2007-03-01,0.09,0.07,-0.29,-0.01,0.0,-0.02,0.08,0.02,-0.08,0.13,0.03,0.04,-0.02,0.03,-0.18,0.04,0.1,0.4,-0.06,0.07,0.04,0.07,-0.01,0.42,0.39,0.16,0.04,0.07,-0.02,0.01
2007-04-01,-0.08,0.06,0.28,-0.02,-0.03,-0.03,-0.03,-0.02,0.05,-0.04,-0.02,0.02,0.16,0.03,0.26,0.01,0.14,-0.11,0.04,-0.1,0.01,-0.04,-0.01,-0.16,-0.19,-0.13,-0.03,0.02,0.13,-0.02
2007-05-01,0.06,0.18,-0.31,-0.01,0.04,0.01,0.02,0.02,-0.08,0.2,0.0,0.03,-0.05,0.03,-0.2,0.01,0.08,0.38,0.09,0.02,0.01,0.03,-0.01,0.44,0.41,0.14,0.04,0.07,-0.05,0.03
2007-06-01,0.0,-0.2,0.04,0.0,0.06,0.01,0.01,-0.03,-0.01,-0.16,0.0,0.04,0.16,0.04,0.09,0.0,-0.02,-0.07,-0.17,0.04,0.0,0.05,0.0,-0.05,-0.08,0.07,-0.01,0.01,0.16,-0.02
2007-07-01,0.01,0.07,0.05,0.02,0.04,0.03,-0.03,0.02,0.08,0.19,0.02,0.05,0.1,0.04,0.01,0.0,0.25,0.17,-0.04,0.12,0.01,0.0,-0.02,0.23,0.18,0.1,0.04,0.06,0.12,-0.01
2007-08-01,0.0,0.18,0.08,0.01,0.08,-0.06,0.03,0.01,-0.09,0.02,0.03,0.06,0.39,0.05,0.21,0.02,0.41,0.39,0.09,-0.16,0.01,-0.01,-0.01,0.4,0.35,0.19,0.0,0.07,0.4,0.01
2007-09-01,-0.01,0.12,-0.01,0.03,-0.11,0.02,-0.01,-0.01,0.08,0.17,0.04,0.04,-0.12,0.05,-0.04,0.0,0.08,0.08,0.12,0.05,0.02,-0.04,-0.01,0.08,0.03,-0.04,0.0,-0.01,-0.08,0.01
2007-10-01,-0.01,0.07,-0.19,0.08,0.04,0.0,0.04,-0.01,-0.05,-0.01,0.05,-0.01,0.01,0.06,-0.08,-0.03,0.0,0.19,0.05,-0.08,-0.02,-0.02,0.01,0.27,0.21,0.17,0.02,0.03,0.09,0.0
2007-11-01,0.02,-0.1,0.12,0.03,0.03,0.04,-0.01,0.02,-0.01,0.01,0.02,0.02,0.16,0.06,0.19,-0.01,0.24,0.09,-0.17,0.11,0.02,0.06,-0.02,0.05,-0.01,0.01,-0.03,0.04,0.2,-0.02
2007-12-01,-0.04,-0.14,-0.02,0.01,-0.03,0.04,0.08,-0.02,0.07,-0.13,0.03,0.05,0.06,0.06,-0.03,0.02,-0.1,-0.12,-0.08,0.01,-0.02,-0.07,-0.02,-0.08,-0.15,0.1,0.05,-0.02,0.07,-0.04
2008-01-01,0.0,-0.12,-0.05,0.03,0.07,-0.06,-0.09,-0.02,-0.1,-0.26,0.06,0.08,0.22,0.07,0.12,0.03,-0.09,0.02,-0.04,-0.14,-0.01,0.02,0.01,0.1,0.02,0.13,-0.03,-0.06,0.25,0.06
2008-02-01,-0.01,-0.18,-0.01,0.05,-0.02,-0.05,-0.09,-0.06,-0.12,-0.4,0.06,0.04,0.01,0.06,0.17,0.01,-0.39,-0.33,-0.07,-0.22,-0.04,-0.04,-0.02,-0.29,-0.35,-0.12,-0.01,-0.01,0.06,-0.07
2008-03-01,0.01,-0.04,0.12,0.03,0.02,0.02,0.04,-0.01,0.19,0.16,0.03,0.03,0.06,0.05,-0.01,-0.01,0.2,0.06,-0.05,0.2,0.01,-0.01,0.01,0.1,0.05,0.1,-0.01,0.01,0.09,-0.03
2008-04-01,0.05,0.0,-0.14,0.06,0.05,-0.01,0.03,0.03,-0.1,-0.01,0.03,0.0,0.12,0.04,0.01,-0.03,0.02,0.17,-0.06,-0.01,-0.02,0.05,0.02,0.31,0.27,0.17,0.02,0.05,0.18,0.01
2008-05-01,0.03,0.07,-0.06,0.02,0.02,0.01,0.02,0.0,-0.05,0.1,0.02,0.02,0.06,0.04,0.03,-0.01,0.2,0.25,-0.01,0.03,0.01,0.05,-0.04,0.24,0.2,0.06,0.01,0.08,0.08,0.0
2008-06-01,0.02,-0.12,-0.03,0.04,-0.01,-0.03,-0.01,-0.02,-0.05,-0.22,0.03,0.01,0.0,0.03,0.04,0.0,-0.19,-0.12,-0.05,-0.1,0.0,-0.03,-0.03,-0.12,-0.15,-0.01,0.01,-0.05,0.04,-0.01
2008-07-01,-0.03,-0.3,-0.14,0.02,0.01,-0.06,-0.03,-0.03,-0.07,-0.41,0.03,0.02,-0.1,0.02,-0.05,0.01,-0.49,-0.29,-0.28,-0.11,0.0,0.04,-0.01,-0.28,-0.31,-0.02,-0.01,0.0,-0.07,-0.02
2008-08-01,-0.04,0.16,-0.06,0.04,-0.04,-0.03,0.01,-0.05,0.05,0.11,0.04,0.02,-0.15,0.02,-0.09,0.0,-0.08,0.01,0.26,-0.06,-0.01,-0.04,0.01,0.08,0.06,-0.03,-0.04,-0.03,-0.12,-0.01
2008-09-01,-0.12,-0.38,-0.03,0.03,0.12,-0.09,-0.05,-0.09,-0.12,-0.78,0.03,0.04,0.09,0.01,0.1,0.0,-0.71,-0.59,-0.12,-0.4,-0.06,-0.07,-0.02,-0.55,-0.56,0.02,-0.03,-0.1,0.11,-0.06
2008-10-01,-0.02,-0.46,0.27,0.1,0.06,-0.03,-0.02,-0.03,0.21,-0.32,0.05,-0.01,0.07,0.0,0.07,-0.05,-0.4,-0.64,-0.34,0.14,-0.01,-0.02,0.0,-0.4,-0.4,0.1,0.0,-0.08,0.16,-0.04
2008-11-01,0.03,-0.21,0.07,0.02,-0.14,0.0,-0.03,-0.03,-0.01,-0.2,0.01,0.02,-0.13,-0.01,0.08,-0.01,-0.3,-0.37,-0.13,0.01,-0.02,-0.02,0.0,-0.38,-0.38,-0.18,0.0,-0.03,-0.11,-0.05
2008-12-01,-0.03,-0.04,-0.08,-0.03,-0.05,-0.04,-0.02,-0.02,-0.05,-0.2,0.0,0.04,-0.06,-0.01,-0.04,0.02,-0.25,-0.14,0.07,-0.17,-0.04,-0.05,0.0,-0.18,-0.16,-0.05,-0.01,-0.04,-0.09,0.03
2009-01-01,0.04,0.29,0.05,-0.02,0.04,0.09,-0.03,0.0,0.03,0.47,0.02,0.04,0.0,-0.02,-0.01,0.04,0.38,0.24,0.14,0.18,0.04,0.02,-0.03,0.31,0.34,-0.02,0.04,0.11,-0.02,-0.04
2009-02-01,-0.04,-0.17,-0.09,-0.05,0.04,-0.06,-0.03,-0.03,0.06,-0.18,0.0,0.05,-0.18,-0.02,-0.17,0.05,-0.35,-0.2,-0.11,-0.01,0.0,0.03,-0.02,-0.26,-0.24,-0.06,-0.03,-0.03,-0.23,-0.03
2009-03-01,-0.13,-0.19,0.15,-0.01,0.03,0.01,-0.09,-0.07,-0.03,-0.42,0.03,0.04,0.01,-0.01,0.17,0.03,-0.39,-0.55,0.02,-0.23,-0.05,-0.08,-0.05,-0.57,-0.56,-0.16,-0.05,-0.09,0.01,-0.04
2009-04-01,0.04,-0.06,-0.09,-0.05,-0.04,0.04,0.03,0.0,-0.01,-0.02,0.02,0.08,-0.08,-0.01,-0.09,0.07,-0.03,0.02,-0.08,0.04,0.03,-0.03,-0.08,-0.1,-0.09,-0.04,0.02,-0.01,-0.13,0.0
2009-05-01,0.03,0.22,-0.04,0.0,-0.02,0.05,0.0,0.01,0.0,0.25,0.03,0.05,-0.16,0.0,-0.04,0.03,0.22,0.21,0.17,0.03,0.02,-0.04,-0.12,0.08,0.09,-0.12,-0.02,0.02,-0.16,-0.01
2009-06-01,-0.05,0.08,0.0,-0.01,-0.02,-0.03,-0.02,-0.01,-0.01,-0.05,0.03,0.06,0.08,0.0,0.01,0.04,0.01,0.04,0.06,-0.13,0.01,-0.05,0.05,0.05,0.05,0.07,0.0,0.03,0.08,0.0
2009-07-01,0.04,0.2,-0.07,0.0,-0.06,0.03,0.03,0.01,0.0,0.3,0.03,0.05,0.03,0.02,-0.05,0.03,0.37,0.41,0.17,0.1,-0.01,0.03,0.03,0.37,0.36,0.09,0.02,0.03,0.03,0.02
2009-08-01,0.03,0.73,0.11,0.04,-0.03,0.0,-0.01,0.03,0.01,0.78,0.02,-0.01,0.08,0.02,0.12,-0.02,0.91,0.8,0.63,0.05,0.03,0.01,0.01,0.79,0.76,0.0,0.01,0.04,0.12,-0.02
2009-09-01,-0.03,-0.96,-0.04,0.01,-0.02,0.06,-0.04,-0.01,-0.04,-0.93,0.01,0.03,-0.01,0.03,0.03,0.0,-0.92,-0.94,-0.99,0.04,0.0,0.04,-0.01,-0.95,-0.97,-0.02,0.02,0.04,0.0,0.0
2009-10-01,0.04,0.05,0.12,0.07,-0.06,0.0,-0.01,0.0,0.04,0.13,0.01,-0.06,-0.09,0.03,0.12,-0.06,0.18,0.05,0.09,0.08,-0.02,-0.01,-0.07,-0.02,-0.05,-0.13,-0.01,-0.03,-0.01,0.01
2009-11-01,-0.02,0.13,-0.25,0.03,-0.03,-0.03,0.04,0.01,-0.03,0.02,0.01,-0.03,-0.21,0.04,-0.18,-0.02,-0.22,0.06,0.05,-0.12,0.01,-0.03,-0.02,0.13,0.09,0.01,0.02,0.06,-0.17,0.0
2009-12-01,-0.01,0.06,0.33,0.01,0.02,0.07,0.02,0.01,0.01,0.16,-0.01,-0.03,0.44,0.04,0.36,-0.02,0.59,0.19,0.02,0.1,0.01,0.03,0.05,0.21,0.17,0.08,0.0,0.02,0.45,0.03
2010-01-01,0.06,-0.14,-0.1,-0.01,0.03,-0.04,-0.01,0.02,-0.01,-0.12,-0.01,0.0,-0.06,0.05,-0.04,0.0,-0.13,0.01,-0.17,0.02,0.02,0.01,-0.04,-0.04,-0.09,-0.03,0.0,0.0,-0.07,0.01
2010-02-01,0.0,0.03,-0.03,0.0,0.03,0.14,0.09,0.03,-0.04,0.13,0.0,0.0,0.25,0.05,0.06,0.0,0.23,0.13,-0.04,0.1,0.01,0.01,0.06,0.27,0.22,0.19,0.03,0.02,0.25,-0.04
2010-03-01,0.06,0.48,-0.16,0.02,0.0,-0.09,0.02,0.05,0.0,0.48,0.03,0.03,-0.02,0.04,-0.11,0.02,0.47,0.72,0.41,0.01,0.01,0.04,-0.02,0.73,0.68,0.1,0.03,0.01,-0.01,0.02
2010-04-01,0.02,-0.02,-0.01,0.02,0.04,0.0,0.03,0.02,0.05,0.09,0.03,0.04,0.09,0.04,-0.02,0.01,0.16,0.17,-0.08,0.11,0.0,0.04,-0.02,0.21,0.17,0.13,0.03,0.03,0.11,-0.02
2010-05-01,-0.02,-0.01,0.16,0.0,0.04,-0.02,0.0,-0.02,-0.01,-0.1,0.04,0.07,0.35,0.04,0.21,0.04,0.18,0.04,0.01,-0.09,-0.02,-0.04,0.05,0.11,0.07,0.14,-0.01,0.01,0.35,-0.01
2010-06-01,0.0,0.06,0.06,0.0,-0.05,-0.02,0.01,0.0,0.03,0.15,0.05,0.08,0.09,0.04,0.07,0.05,0.25,0.21,0.0,0.09,0.0,0.08,-0.02,0.21,0.17,0.03,0.0,0.06,0.09,0.0
2010-07-01,-0.01,0.08,0.01,-0.03,0.02,0.0,0.02,0.0,-0.01,0.03,0.04,0.11,0.28,0.02,0.03,0.08,0.16,0.15,0.05,-0.05,0.03,-0.04,0.05,0.27,0.25,0.21,0.04,-0.01,0.24,0.0
