Date,Accommodations,Air transportation,Alcoholic beverages purchased for off-premises consumption,"Audio-video, photographic, and information processing equipment services",Children's and infants' clothing,Clothing and footwear,Commercial and vocational schools,Communication,Dental services,Durable goods,Education services,Educational books,Electricity,Electricity and gas,Final consumption expenditures of nonprofit institutions serving households (NPISHs),"Financial service charges, fees, and commissions",Financial services,Financial services and insurance,Financial services furnished without payment,Food and beverages purchased for off-premises consumption,Food and nonalcoholic beverages purchased for off-premises consumption,Food furnished to employees (including military),Food produced and consumed on farms,Food services,Food services and accommodations,Foreign travel by U.S. residents,Fuel oil and other fuels,Furnishings and durable household equipment,Furniture and furnishings,Gambling,Garments,Gasoline and other energy goods,"Glassware, tableware, and household utensils",Goods,Gross output of nonprofit institutions,Ground transportation,Group housing,Health care,Higher education,Hospital and nursing home services,Hospitals,Household appliances,Household consumption expenditures (for services),Household maintenance,Household supplies,Household utilities,Housing,Housing and utilities,Imputed rental of owner-occupied nonfarm housing,Insurance,Internet access,Jewelry and watches,Less: Expenditures in the United States by nonresidents,Less: Receipts from sales of goods and services by nonprofit institutions,Life insurance,Luggage and similar personal items,"Magazines, newspapers, and stationery","Membership clubs, sports centers, parks, theaters, and museums",Men's and boys' clothing,"Motor vehicle fuels, lubricants, and fluids",Motor vehicle maintenance and repair,Motor vehicle parts and accessories,Motor vehicle services,Motor vehicles and parts,Musical instruments,Natural gas,Net expenditures abroad by U.S. residents,Net foreign travel,Net health insurance,Net household insurance,Net motor vehicle and other transportation insurance,Net purchases of used motor vehicles,New motor vehicles,Nondurable goods,"Nursery, elementary, and secondary schools",Nursing homes,Other clothing materials and footwear,Other durable goods,Other motor vehicle services,Other nondurable goods,Other recreational services,Other services,Outpatient services,Paramedical services,Personal care and clothing services,Personal care products,Pharmaceutical and other medical products,Physician services,Postal and delivery services,Professional and other services,Public transportation,Purchased meals and beverages,Recreation services,Recreational books,Recreational goods and vehicles,Recreational items,Rental of tenant-occupied nonfarm housing,Rental value of farm dwellings,Services,Social services and religious activities,"Sporting equipment, supplies, guns, and ammunition",Sports and recreational vehicles,Telecommunication services,Telephone and related communication equipment,Therapeutic appliances and equipment,Tobacco,Tools and equipment for house and garden,Transportation services,"Video, audio, photographic, and information processing equipment and media",Water supply and sanitation,Water transportation,Women's and girls' clothing
1992-10-01,-0.02,-0.21,0.03,0.02,0.0,0.25,0.0,0.06,0.01,0.97,-0.07,-0.01,0.33,0.31,0.33,0.27,0.36,0.43,0.09,0.27,0.24,0.0,0.0,0.97,0.95,0.25,0.04,0.16,0.06,0.09,0.23,0.07,0.02,1.99,0.22,0.0,0.0,-0.05,-0.02,-0.14,-0.18,0.05,2.53,0.01,0.11,0.34,0.42,0.76,0.34,0.07,0.0,0.05,-0.11,-0.1,0.03,0.01,0.02,0.15,0.04,0.03,0.02,0.08,0.19,0.39,0.01,-0.01,0.01,0.14,0.04,0.0,0.0,0.01,0.3,1.02,-0.05,0.04,0.02,0.06,0.17,0.43,0.03,0.18,0.08,0.15,0.0,0.06,0.03,-0.08,0.02,-0.02,-0.21,0.97,0.29,0.0,0.35,0.27,0.08,0.0,2.86,0.06,0.05,0.05,0.04,0.0,0.01,-0.07,0.02,-0.02,0.25,0.02,0.0,0.2
1993-01-01,0.02,0.08,0.04,0.08,0.02,-0.07,-0.01,-0.06,-0.04,0.47,-0.06,0.01,0.01,0.07,-0.04,0.3,0.57,0.82,0.28,-0.04,-0.08,0.0,0.0,-0.28,-0.26,-0.05,0.02,0.16,0.11,0.05,-0.08,-0.03,0.05,0.57,0.15,0.01,0.0,0.09,-0.04,0.17,0.15,-0.02,1.0,0.04,0.06,0.14,0.2,0.34,0.23,0.25,0.0,0.0,-0.11,0.19,0.26,0.03,0.03,0.04,-0.01,-0.05,-0.01,0.01,-0.03,-0.26,0.01,0.06,0.06,-0.16,0.01,0.0,-0.01,0.13,-0.39,0.11,-0.01,0.02,0.01,0.04,-0.02,0.24,0.02,-0.25,-0.08,0.15,-0.02,0.07,0.11,-0.2,0.0,-0.02,0.09,-0.28,0.19,0.03,0.52,-0.07,-0.03,0.0,0.97,0.04,0.06,0.09,-0.06,0.01,-0.01,-0.01,0.03,0.06,0.33,0.07,0.0,-0.09
1993-04-01,-0.09,0.12,0.01,0.0,0.02,0.38,0.02,0.16,0.0,1.59,0.0,0.0,0.04,-0.17,0.03,0.11,0.31,0.46,0.2,0.04,0.03,0.0,0.0,0.26,0.17,-0.02,-0.03,0.14,0.1,0.14,0.3,0.13,-0.01,2.38,0.1,0.02,0.0,-0.09,-0.02,0.01,-0.04,0.04,1.28,0.02,0.09,-0.13,0.28,0.15,0.26,0.15,0.0,0.1,-0.08,0.08,0.12,0.02,0.01,0.03,0.12,0.16,0.0,0.11,0.08,0.91,0.0,-0.21,0.0,-0.1,0.03,0.0,0.0,-0.03,0.84,0.8,-0.01,0.05,0.07,0.09,0.08,0.25,0.02,0.15,-0.1,0.12,0.01,0.04,0.06,-0.21,0.0,0.02,0.15,0.26,0.2,0.03,0.44,0.08,0.02,0.0,1.31,0.05,0.05,0.06,0.15,0.0,-0.04,-0.02,0.01,0.23,0.3,0.04,0.01,0.16
1993-07-01,0.03,0.1,0.05,0.01,0.01,0.2,0.01,0.19,0.0,0.57,0.04,0.0,0.32,0.52,0.22,0.29,0.49,0.46,0.2,0.21,0.16,0.0,0.0,0.22,0.25,0.18,0.07,0.14,0.03,0.17,0.14,0.2,0.04,1.55,0.32,0.01,0.0,0.07,0.01,0.07,0.02,0.06,2.76,0.03,0.13,0.56,0.43,0.99,0.4,-0.02,0.01,0.18,-0.02,0.1,-0.03,-0.02,0.0,0.1,0.09,0.13,0.03,0.11,0.12,-0.06,-0.02,0.2,0.01,0.16,0.0,0.0,0.0,-0.11,-0.06,0.98,0.01,0.05,0.06,0.19,0.09,0.37,0.03,0.44,0.0,0.18,0.01,0.04,0.05,-0.18,0.0,-0.01,0.12,0.21,0.31,0.02,0.3,0.15,0.03,0.0,2.98,0.04,0.03,0.02,0.18,0.0,0.02,-0.01,0.01,0.24,0.25,0.04,0.01,0.04
1993-10-01,-0.01,0.1,0.04,0.02,0.01,0.24,0.02,0.06,0.01,1.21,0.0,0.01,-0.17,-0.01,0.11,0.42,0.53,0.52,0.11,0.18,0.14,0.0,0.0,-0.12,-0.14,0.26,0.01,0.02,0.06,0.15,0.19,-0.05,-0.02,1.88,0.06,0.04,0.0,0.03,-0.01,-0.01,-0.03,-0.03,1.57,0.04,0.07,0.02,0.47,0.5,0.43,-0.01,0.01,-0.06,-0.06,-0.05,-0.03,-0.05,0.05,-0.15,0.11,-0.06,0.06,0.03,0.16,0.84,0.01,0.16,-0.01,0.2,0.01,0.0,0.01,-0.1,0.91,0.68,0.0,0.03,0.04,-0.03,0.09,0.31,0.02,0.31,0.04,0.14,0.03,0.08,0.09,-0.11,0.01,-0.01,0.14,-0.13,0.04,0.04,0.38,0.03,0.04,0.0,1.67,0.0,0.05,-0.01,0.04,0.0,0.05,0.0,0.0,0.3,0.29,0.04,0.01,0.08
1994-01-01,0.11,0.1,0.08,-0.02,0.02,0.46,0.02,0.15,0.03,1.22,0.0,0.0,0.08,0.03,0.21,0.11,0.39,0.26,0.28,0.34,0.26,0.0,0.0,-0.11,-0.01,-0.01,0.1,0.1,0.04,0.12,0.39,0.15,0.05,2.52,0.17,-0.02,0.0,0.11,-0.01,0.0,0.04,-0.02,1.93,0.06,0.09,0.05,0.67,0.73,0.62,-0.13,0.01,0.05,0.08,-0.04,-0.2,0.0,0.03,0.01,0.23,0.05,0.12,0.12,0.23,0.65,0.01,-0.05,0.04,0.08,0.05,0.0,0.02,0.67,-0.13,1.3,-0.01,-0.04,0.07,0.1,0.11,0.36,0.03,0.38,0.11,0.04,0.03,0.03,0.03,0.04,0.02,0.02,0.09,-0.12,0.14,0.03,0.37,0.09,0.06,0.0,2.14,0.04,0.03,0.01,0.13,0.01,0.04,0.03,0.03,0.32,0.3,0.02,0.01,0.14
1994-04-01,-0.01,0.09,0.09,0.01,0.0,-0.04,0.0,0.08,0.02,0.55,0.0,0.01,0.33,0.2,0.21,-0.26,-0.01,-0.27,0.25,0.42,0.33,0.0,0.0,0.34,0.33,0.08,-0.13,0.27,0.17,0.09,-0.02,-0.06,0.05,1.32,0.28,0.02,0.0,0.19,0.0,0.08,0.05,0.02,1.62,0.06,0.13,0.24,0.46,0.7,0.4,-0.26,0.01,0.0,-0.12,0.06,-0.22,-0.01,0.05,0.11,0.01,0.07,0.08,0.02,0.19,-0.36,0.02,-0.13,-0.02,-0.03,-0.04,0.0,0.01,-0.29,-0.09,0.77,-0.01,0.03,-0.02,0.04,0.11,0.45,0.03,0.13,0.11,0.08,0.05,0.06,0.09,0.01,0.01,-0.07,0.12,0.34,0.23,0.04,0.6,0.12,0.06,0.0,1.83,0.03,0.03,0.15,0.07,0.01,0.03,0.02,0.03,0.31,0.36,0.04,0.01,-0.03
1994-07-01,0.05,0.11,0.07,0.03,0.01,0.29,0.0,0.15,0.02,0.55,0.02,0.01,-0.39,-0.38,0.22,0.14,0.13,-0.19,-0.01,0.06,-0.01,0.0,0.0,0.15,0.2,-0.06,0.07,0.24,0.18,0.1,0.19,0.04,0.04,1.38,0.3,0.02,0.0,0.2,0.03,0.09,0.04,0.0,1.48,0.07,0.09,-0.34,0.62,0.28,0.49,-0.32,0.01,0.04,0.05,0.09,-0.28,0.03,0.07,0.1,0.03,-0.03,0.06,0.07,0.18,-0.14,0.01,0.01,0.0,-0.01,-0.05,0.0,0.01,0.08,-0.28,0.84,0.0,0.05,0.1,0.09,0.12,0.45,0.03,0.42,0.11,0.06,0.08,0.09,0.1,0.02,0.01,0.04,0.14,0.15,0.26,0.05,0.36,0.08,0.13,0.0,1.7,0.08,0.05,-0.02,0.12,0.01,-0.01,0.02,0.02,0.32,0.27,0.04,0.01,0.16
1994-10-01,0.03,0.16,0.04,0.04,-0.01,0.51,-0.01,0.1,0.03,1.82,0.01,0.0,-0.06,-0.23,0.09,0.11,0.3,0.17,0.19,0.29,0.26,0.0,0.0,0.0,0.03,-0.13,-0.04,0.33,0.22,0.08,0.41,-0.1,0.03,2.87,0.21,0.01,0.0,0.31,0.02,0.13,0.09,0.07,1.44,0.06,0.11,-0.18,0.56,0.38,0.43,-0.13,0.02,0.1,-0.09,0.12,-0.09,0.04,-0.02,-0.03,0.17,-0.06,0.06,0.05,0.16,0.63,0.01,-0.17,-0.01,-0.22,-0.04,0.0,0.01,0.11,0.47,1.04,0.0,0.04,0.1,0.15,0.09,0.34,0.02,0.11,0.18,0.14,0.1,0.05,0.12,0.02,0.01,-0.03,0.17,0.0,0.1,0.03,0.72,0.07,0.13,0.0,1.53,0.09,0.11,0.17,0.07,0.01,0.0,0.02,0.01,0.33,0.4,0.05,0.01,0.24
1995-01-01,0.02,0.01,-0.01,0.11,0.01,-0.06,0.03,-0.01,0.06,-1.08,0.03,0.0,-0.08,-0.1,0.05,-0.03,0.29,0.38,0.33,-0.06,-0.05,0.0,0.0,-0.2,-0.19,0.12,0.0,-0.09,-0.1,0.12,0.03,0.27,-0.02,-0.73,-0.1,0.01,0.0,0.37,0.0,-0.06,-0.15,0.01,1.68,0.05,-0.01,-0.08,0.5,0.42,0.31,0.09,0.01,-0.04,-0.01,-0.14,0.12,-0.05,-0.02,0.08,-0.02,0.27,0.06,-0.03,0.14,-0.95,0.0,-0.03,0.03,0.11,-0.04,-0.01,0.01,0.06,-0.98,0.35,0.0,0.09,-0.09,-0.09,0.08,0.21,0.02,0.19,0.43,0.22,0.04,0.06,0.11,0.15,-0.02,-0.06,0.03,-0.21,0.34,0.04,0.05,0.04,0.19,0.0,1.73,0.03,-0.07,-0.09,0.0,0.0,0.0,0.01,0.02,0.17,0.16,0.02,0.01,0.04
1995-04-01,-0.06,-0.01,0.02,0.05,0.03,0.2,0.03,0.14,0.01,0.53,0.03,-0.01,0.29,0.46,0.08,0.31,0.5,0.48,0.19,-0.17,-0.19,0.0,0.0,0.1,0.04,-0.12,0.08,0.11,0.04,0.09,0.11,0.09,0.08,1.01,0.13,0.01,0.0,0.27,0.01,0.09,0.03,-0.01,2.46,0.03,0.04,0.48,0.51,0.99,0.39,-0.02,0.02,0.12,0.01,0.05,0.04,-0.06,0.01,0.18,0.05,0.01,0.02,0.06,0.13,-0.01,0.0,0.16,-0.03,-0.11,-0.06,0.0,0.0,-0.17,0.1,0.48,0.0,0.06,0.09,0.06,0.1,0.37,0.05,0.16,0.19,0.13,0.05,0.06,0.14,0.04,0.0,-0.02,0.01,0.1,0.38,0.01,0.37,0.13,0.13,0.0,2.54,0.03,0.06,0.05,0.12,0.01,0.0,0.02,-0.01,0.14,0.25,0.02,0.01,0.03
1995-07-01,0.01,0.04,0.04,0.03,0.0,0.34,0.04,0.2,-0.01,1.44,0.02,0.01,0.35,0.39,0.04,0.32,0.43,0.27,0.1,0.01,-0.03,0.0,0.0,0.02,0.03,-0.02,-0.02,0.17,0.09,0.11,0.33,-0.12,0.02,1.79,0.13,-0.01,0.0,0.35,-0.01,0.15,0.08,0.05,1.84,0.03,0.02,0.41,0.4,0.81,0.32,-0.16,0.02,0.04,-0.45,0.09,-0.12,-0.02,-0.07,0.05,0.16,-0.1,0.05,0.05,0.25,0.51,0.01,0.04,-0.01,-0.46,-0.05,0.0,0.0,0.52,-0.06,0.35,0.0,0.06,0.01,0.02,0.2,0.13,0.03,-0.14,0.2,0.16,0.05,0.04,0.1,0.05,0.0,0.02,0.04,0.02,0.22,0.05,0.73,0.03,0.09,0.0,1.88,0.0,0.07,0.08,0.18,0.01,-0.01,0.02,0.01,0.29,0.52,0.02,0.01,0.16
1995-10-01,0.06,0.17,0.04,0.03,-0.01,0.02,0.03,0.19,-0.02,0.9,0.05,-0.02,-0.27,-0.24,0.16,0.1,0.24,0.14,0.14,0.16,0.12,0.0,0.0,-0.11,-0.05,0.16,0.04,0.14,0.11,0.11,-0.03,0.02,0.04,1.39,0.25,-0.01,0.0,0.27,0.01,0.13,0.07,-0.01,1.27,-0.01,0.05,-0.22,0.35,0.13,0.31,-0.1,0.02,0.08,-0.23,0.09,-0.07,0.0,0.05,0.07,0.02,-0.02,0.05,0.05,0.15,0.36,0.01,0.03,0.01,-0.07,-0.04,0.0,0.0,-0.26,0.57,0.49,0.0,0.06,0.05,0.08,0.09,0.29,0.02,0.23,0.14,0.11,0.06,0.01,0.13,0.05,0.01,0.0,0.17,-0.11,0.23,-0.03,0.33,0.04,0.04,0.0,1.43,0.02,-0.01,-0.06,0.16,0.0,0.01,0.02,0.01,0.32,0.42,0.02,0.01,-0.04
1996-01-01,0.03,0.21,0.09,0.0,-0.02,0.13,0.02,0.16,0.01,0.57,0.05,-0.01,0.2,0.47,0.28,0.46,0.66,0.52,0.21,0.16,0.07,0.0,0.0,-0.03,0.0,0.08,0.0,-0.09,-0.06,0.01,0.07,0.14,-0.02,1.18,0.15,-0.03,0.0,0.03,0.04,-0.22,-0.24,-0.01,2.28,-0.02,0.03,0.5,0.28,0.78,0.31,-0.15,0.02,0.09,0.16,-0.13,-0.15,0.02,-0.1,0.0,0.04,0.14,0.05,0.06,0.19,0.22,0.0,0.27,0.02,0.24,-0.01,0.01,0.0,0.24,-0.08,0.62,0.0,0.01,0.06,0.13,0.14,0.18,0.02,0.55,0.25,0.04,0.04,0.06,0.09,0.21,0.01,0.08,0.18,-0.03,0.04,0.01,0.31,0.06,-0.04,0.0,2.56,0.01,0.01,0.01,0.12,0.0,0.03,0.02,0.0,0.37,0.29,0.03,0.01,0.05
1996-04-01,0.04,0.08,0.04,0.01,0.01,0.45,0.02,0.2,0.02,1.64,0.06,0.01,-0.03,-0.16,0.1,0.15,0.26,0.08,0.11,0.17,0.13,0.0,0.0,0.08,0.12,-0.05,-0.1,0.42,0.28,0.05,0.4,0.07,0.07,2.87,0.41,0.0,0.0,0.57,0.05,0.39,0.37,0.05,1.4,0.02,0.12,-0.13,0.27,0.15,0.29,-0.18,0.02,0.08,-0.23,0.31,-0.15,0.02,0.1,0.07,0.1,0.18,0.01,0.04,0.13,0.33,0.0,-0.13,0.0,-0.27,-0.03,0.0,0.01,0.41,-0.12,1.23,0.0,0.02,0.06,0.2,0.13,0.53,0.03,0.1,0.17,0.1,0.02,0.12,0.14,0.05,0.0,0.02,0.09,0.08,0.16,0.07,0.69,0.03,-0.02,0.0,1.5,0.05,0.09,0.05,0.18,0.01,0.08,0.01,0.02,0.22,0.47,0.03,0.01,0.28
1996-07-01,0.05,0.09,0.01,-0.01,0.03,0.31,0.03,0.12,0.02,0.37,0.08,-0.01,-0.3,-0.48,0.05,-0.03,0.08,-0.05,0.1,-0.07,-0.07,0.0,0.0,-0.02,0.03,0.03,0.02,0.01,0.05,0.12,0.28,0.0,-0.01,1.05,0.22,0.01,0.0,0.21,0.04,0.08,0.03,-0.04,1.35,0.01,0.09,-0.45,0.28,-0.17,0.29,-0.13,0.01,0.03,0.53,0.16,-0.12,-0.02,0.04,0.1,0.1,-0.01,0.01,0.02,0.13,-0.04,-0.01,-0.17,0.01,0.56,-0.01,0.0,0.01,0.2,-0.26,0.68,0.0,0.04,0.03,0.04,0.12,0.43,0.02,0.85,0.14,0.08,0.01,0.03,0.13,0.04,0.0,0.02,0.11,-0.02,0.23,0.0,0.36,0.11,-0.01,0.0,1.4,0.04,0.02,0.08,0.1,0.0,0.04,0.01,0.0,0.24,0.27,0.03,0.01,0.15
1996-10-01,0.05,0.11,0.0,0.02,0.0,0.12,-0.04,0.18,0.02,1.0,0.04,0.01,0.18,0.3,-0.24,0.25,0.34,0.29,0.09,0.11,0.12,0.0,0.0,0.17,0.22,0.1,-0.06,0.26,0.14,0.07,0.09,-0.03,0.07,1.77,0.38,0.0,0.0,0.72,0.08,0.59,0.58,0.04,1.69,0.0,0.1,0.32,0.3,0.62,0.29,-0.05,0.02,0.01,-0.93,0.62,-0.07,0.05,0.03,-0.08,0.02,0.03,0.0,0.05,0.18,0.18,0.01,0.12,-0.01,-0.83,0.01,-0.01,0.01,-0.24,0.37,0.77,0.0,0.0,0.02,0.13,0.18,0.57,0.03,-0.49,0.13,0.09,0.03,0.12,0.16,0.03,0.0,0.03,0.12,0.17,0.04,0.07,0.44,0.17,0.0,0.0,1.45,0.05,0.0,0.07,0.16,0.01,0.05,0.01,0.0,0.3,0.29,0.02,0.01,0.07
1997-01-01,0.1,0.14,0.09,-0.01,0.0,0.01,0.02,0.23,0.01,1.4,0.04,0.0,-0.07,-0.23,-0.49,0.16,0.37,0.56,0.21,0.25,0.16,0.0,0.0,0.14,0.24,0.24,-0.06,0.04,0.1,0.07,0.0,0.08,-0.01,1.98,-0.26,0.02,0.0,0.31,0.03,0.22,0.16,-0.06,2.79,0.06,0.04,-0.22,0.42,0.21,0.37,0.2,0.03,0.0,0.28,0.22,0.18,0.0,0.02,0.09,0.08,0.14,0.0,0.03,0.26,0.94,0.0,-0.16,0.07,0.52,0.01,-0.01,0.02,0.8,0.11,0.58,-0.01,0.06,0.01,0.03,0.26,0.25,0.01,0.88,0.09,-0.01,0.04,0.04,0.11,0.09,0.0,-0.04,0.17,0.14,0.15,0.03,0.39,-0.04,0.05,0.01,2.3,0.02,0.0,0.03,0.2,0.0,0.03,0.0,0.01,0.43,0.34,0.01,0.0,-0.09
1997-04-01,0.04,0.02,0.01,0.01,-0.03,-0.16,0.04,0.17,0.02,-0.16,0.03,-0.01,-0.13,0.13,-0.08,0.11,0.3,0.35,0.2,-0.18,-0.19,0.0,0.0,-0.06,-0.01,-0.02,0.05,0.05,0.0,0.06,-0.17,0.15,0.01,-0.12,0.08,-0.01,0.0,0.31,0.0,0.14,0.08,0.02,2.01,0.05,0.02,0.14,0.47,0.62,0.41,0.04,0.0,0.02,0.06,0.16,-0.01,0.0,-0.06,0.01,-0.01,0.1,0.02,0.0,0.16,-0.72,0.01,0.26,0.03,0.05,0.04,-0.01,0.02,-0.33,-0.39,0.05,-0.01,0.07,0.01,0.0,0.14,0.24,0.02,0.47,0.17,0.0,0.05,0.0,0.18,0.15,0.0,0.1,0.01,-0.06,0.11,-0.01,0.51,0.07,0.06,0.0,1.93,0.02,0.04,-0.02,0.17,0.0,0.0,0.0,0.02,0.17,0.5,0.01,0.0,-0.13
1997-07-01,0.04,0.03,0.07,0.0,0.05,0.6,0.04,0.3,0.02,2.3,0.06,0.0,0.11,-0.05,-0.02,0.68,0.78,0.87,0.1,0.21,0.15,0.0,0.0,0.23,0.27,0.19,0.01,0.26,0.19,-0.01,0.55,0.05,0.04,3.83,0.32,0.02,0.0,0.6,0.03,0.35,0.29,0.02,3.17,0.06,0.08,-0.04,0.5,0.46,0.43,0.09,-0.01,0.07,-0.08,0.33,-0.02,0.01,0.02,0.05,0.16,0.03,0.04,0.07,0.18,1.36,0.0,-0.17,0.03,0.11,0.09,0.0,0.02,0.17,1.12,1.53,-0.01,0.06,0.06,0.16,0.14,0.66,0.02,0.67,0.25,0.08,0.06,0.1,0.26,0.15,0.01,0.04,0.05,0.23,0.06,0.0,0.52,0.16,0.07,0.01,3.16,0.04,0.04,0.07,0.31,0.0,0.07,0.0,0.02,0.24,0.41,0.01,0.0,0.33
1997-10-01,0.03,-0.03,0.04,0.05,0.02,0.23,0.04,0.25,0.03,1.34,0.06,0.02,0.44,0.49,0.11,0.06,0.22,0.42,0.15,0.0,-0.03,0.0,0.0,-0.2,-0.17,0.04,0.0,0.16,0.15,-0.01,0.2,0.05,-0.01,2.0,0.35,0.02,0.0,0.55,0.04,0.23,0.17,0.0,2.76,0.07,0.07,0.5,0.51,1.01,0.43,0.2,0.02,0.09,0.14,0.25,0.07,0.04,0.05,0.08,0.06,0.05,0.06,0.02,0.06,0.58,0.01,0.05,-0.01,0.19,0.11,0.01,0.02,0.05,0.51,0.67,-0.01,0.06,0.03,0.17,0.0,0.38,0.03,0.74,0.31,0.13,0.07,-0.05,0.27,0.15,0.01,0.07,-0.01,-0.2,0.15,0.05,0.43,0.04,0.07,0.01,2.86,0.03,0.04,0.02,0.21,0.0,0.02,0.01,0.01,0.06,0.31,0.01,0.0,0.12
1998-01-01,0.0,0.09,0.06,0.04,0.03,0.38,0.03,0.1,0.03,0.43,0.07,0.0,-0.12,-0.35,0.27,0.14,0.42,0.54,0.28,0.0,-0.06,0.0,0.0,0.28,0.28,0.16,-0.05,0.31,0.14,0.03,0.28,0.06,0.08,1.11,0.68,0.06,0.0,0.71,0.05,0.46,0.44,0.06,2.74,0.1,-0.01,-0.34,0.5,0.16,0.42,0.12,0.02,0.07,0.05,0.41,-0.1,0.04,-0.02,0.08,0.06,0.11,0.07,0.01,0.02,-0.62,0.01,-0.23,0.02,0.21,0.19,0.01,0.02,-0.12,-0.52,0.67,-0.01,0.02,0.1,0.14,-0.05,0.24,0.03,0.69,0.26,0.1,0.08,0.04,0.21,0.13,0.0,0.1,0.16,0.28,0.18,0.0,0.61,0.05,0.07,0.01,3.0,0.04,0.03,0.06,0.08,0.01,0.02,-0.04,0.03,0.18,0.51,0.01,0.0,0.19
1998-04-01,-0.02,0.12,0.05,0.06,0.01,0.3,0.01,0.07,0.03,2.65,0.04,0.0,0.4,0.42,0.28,0.81,0.9,1.04,0.1,0.31,0.25,0.0,0.0,0.33,0.31,0.12,0.05,0.19,0.07,-0.04,0.26,0.12,0.0,3.79,0.37,0.03,0.0,0.28,0.04,0.11,0.06,0.09,3.17,0.09,0.0,0.44,0.5,0.94,0.43,0.13,0.01,0.1,-0.08,0.09,-0.02,0.05,-0.01,-0.03,0.09,0.07,0.07,0.01,0.07,1.61,0.0,0.02,-0.03,0.05,0.12,0.01,0.02,0.13,1.47,1.14,-0.01,0.05,0.05,0.23,0.01,0.41,0.02,0.36,0.17,0.03,0.07,0.09,0.26,0.11,-0.01,-0.01,0.15,0.33,0.01,-0.02,0.62,0.17,0.06,0.0,3.44,0.06,0.13,0.05,0.06,0.02,0.06,-0.07,0.03,0.23,0.46,0.01,0.0,0.15
1998-07-01,-0.02,0.05,0.08,0.07,0.0,-0.13,-0.01,0.22,0.02,1.53,0.03,0.01,0.08,0.06,0.33,0.59,0.7,0.7,0.1,0.25,0.18,0.0,0.0,0.12,0.1,0.04,-0.02,0.27,0.15,0.04,-0.12,0.06,0.06,2.2,0.5,0.05,0.0,0.26,0.03,0.13,0.15,0.05,2.79,0.05,0.0,0.07,0.51,0.58,0.44,0.0,0.03,0.04,0.27,0.17,-0.11,-0.01,0.05,0.05,-0.09,0.08,0.07,-0.06,0.09,0.32,0.0,-0.03,0.02,0.31,0.1,0.01,0.02,1.17,-0.8,0.67,0.0,-0.02,-0.01,0.13,0.02,0.49,0.02,0.78,0.13,0.02,0.06,0.1,0.23,0.09,-0.01,0.03,0.1,0.11,0.18,0.02,0.81,0.16,0.06,0.0,3.12,0.07,0.05,0.06,0.2,0.02,0.07,-0.07,0.02,0.19,0.69,0.02,0.0,-0.03
1998-10-01,0.03,0.06,0.08,0.07,-0.01,0.41,0.02,0.12,0.02,3.15,0.07,0.01,-0.45,-0.58,0.32,0.36,0.41,0.45,0.05,0.25,0.18,0.0,0.0,0.32,0.35,-0.08,0.0,0.39,0.21,0.08,0.29,0.02,0.09,4.41,0.38,0.03,0.0,0.04,0.04,-0.01,0.01,0.04,1.18,0.02,0.09,-0.56,0.5,-0.06,0.44,0.03,0.04,0.11,-0.17,0.06,-0.07,-0.02,0.01,-0.03,0.05,0.02,0.06,0.04,0.11,2.03,0.0,-0.13,0.0,-0.25,0.08,0.0,0.01,0.82,1.18,1.25,0.0,-0.01,0.12,0.14,0.05,0.58,0.01,0.06,0.05,-0.04,0.05,0.09,0.25,0.07,0.01,0.01,0.1,0.32,0.13,0.04,0.59,0.21,0.06,0.0,1.5,0.04,0.07,0.04,0.07,0.01,0.04,-0.07,0.04,0.21,0.43,0.02,0.0,0.25
1999-01-01,0.06,0.04,0.04,0.08,0.04,0.63,0.0,0.2,0.01,0.13,0.04,0.01,0.14,0.22,0.07,0.41,0.74,0.75,0.33,0.4,0.37,0.0,0.0,-0.14,-0.08,-0.18,0.04,0.35,0.16,0.07,0.54,0.05,0.07,1.82,0.25,0.0,0.0,0.12,0.04,0.07,0.13,0.08,2.28,-0.03,0.11,0.27,0.5,0.76,0.44,0.01,0.07,0.11,0.1,0.17,-0.02,0.14,0.06,-0.04,0.14,0.0,0.06,0.05,0.17,-1.08,0.02,0.09,0.01,-0.08,0.01,0.0,0.01,-1.08,-0.05,1.69,0.0,-0.06,0.09,0.27,0.12,0.61,0.03,0.38,0.05,-0.01,0.04,0.06,0.35,0.05,-0.01,0.14,0.05,-0.14,0.13,0.05,0.59,0.1,0.06,0.0,2.35,0.06,0.08,0.02,0.15,0.02,-0.01,-0.09,0.04,0.22,0.42,0.04,0.0,0.36
1999-04-01,-0.04,-0.02,0.08,0.06,0.01,0.15,0.0,0.36,0.02,2.59,0.03,0.0,0.11,0.2,0.08,0.61,0.71,0.78,0.1,0.35,0.27,0.0,0.0,0.19,0.15,-0.13,0.03,0.29,0.16,0.14,0.1,0.19,0.06,3.48,0.2,0.02,0.0,0.22,0.03,0.05,0.1,0.08,2.71,-0.03,0.01,0.22,0.49,0.71,0.44,0.06,0.06,0.03,0.1,0.12,-0.02,0.03,0.03,0.03,0.02,0.16,0.05,0.05,0.18,1.58,0.0,0.08,0.0,-0.03,0.07,0.0,0.01,0.88,0.64,0.88,0.0,-0.04,0.05,0.09,0.12,0.2,0.01,0.42,0.17,0.06,0.05,0.01,0.14,0.09,0.0,0.01,0.0,0.19,0.24,0.03,0.64,0.07,0.05,0.01,2.79,0.03,0.08,0.08,0.3,0.03,0.0,-0.06,0.0,0.18,0.44,0.03,0.0,0.06
